time,text,userid,danmu_sn
492,讚嘆ＭＡＰＰＡ讓我們有巨人看,black8758,17842463
493,里維是我的！！,candy56,18257627
508,是嗎,nnn61416,18560924
514,其實我覺得之前的兵長比較帥,cat2023,18245955
577,醬寶好帥,A970070,17776858
586,十刷啦,xungod,17795662
587,讓至少是104期前十名好吧 當然很強,tabaco482517,17782422
597,沒看過兵長也聽過兵長吧皓呆,cyr0210,17852132
603,炮炮炮,charlie126,17799757
625,讓能活到現在已經是精英等級了,stu11235813,17912496
689,艾連排名也在讓前面喔,chiimnyq,18221411
695,好想騎皮克小姐姐,Bearbrown,17788264
702,屁股XDDDD,zunreada,17813157
725,醬變得好穩,pkpk440666,17840483
730,皮克♥,abc7939888,18885135
746,有雷槍就不是了,zz11223333,17831138
766,二刷,gundam0223,17780965
783,更不講武德,l2393120,18048751
810,皮克真的是马莱之魂,ldzlyp,18521981
812,連線了,S09210051,17790023
813,看三小 朋友,he41p2,17782767
836,盯~~~~,qwq1060087,17788638
849,起飛~,ibm67021,17797581
857,周家齊好尖,Aa47990,17771324
894,同樣的招式對聖鬥士是沒有用的,s886173241,17878551
905,只有我覺得進擊長得很像開司嗎,aassdd12373,17771428
943,超像異形,judy910527,17794311
961,來啊給開司一罐啤酒,s09523641,17793850
979,從後面上不好嗎?,aa46581661,17771713
995,我來送頭了哦,doris4498,19221420
996,這邊音樂下的真棒,satanicii,17781278
1001,PTSD的來了,nux7338303,17787049
1007,王牌救猿投手,max81929,17843754
1018,鑽石王牌,dolphin128,17778031
1030,超愛這段，刷了起碼３０次,heeetah,17786017
1035,最佳男主角,FGH52368,17803229
1035,笑死😂😂,happy910506,17885400
1055,配樂太燃了讚爆,chiimnyq,18575774
1060,好帥好帥！,irene01,17782287
1060,王牌投手上線～,P0916143857,17792140
1061,我老公!!!!!!!!!!!!!!!!!!!!,foot80706,17771311
1061,有內鬼，停止交易,molletc0560,17783693
1061,兵長：我等你很久了,gracechen24,18553127
1062,接下來上場的是先發投手,ckyar0713,18749613
1063,老公笑了,Garurumon520,17827308
1064,兵長一瞬間減肥了,abcd125611,17771673
1064,背號No.56 茂野吾郎,ylc19980115,17772315
1065,好帥,panda102828,18146555
1067,這兵長…我石更爆,lsh301,17956622
1070,老公你怎麼這麼帥！！！,rockneko,17784831
1070,兵長好帥,Jessicayuyu,18848279
1075,DIO SAMA,john921029,18120075
1078,我要嫁給他,lsh301,17775469
1080,老公好帥,fairy1999107,18628939
1080,最佳男演猿,emdl15934,18744786
1083,兵長太帥了(❤´艸｀❤),olivia1220,17802049
1084,兵長的愛人,wolf791113,17818629
1091,兵長是一直真的很想殺他 從來沒變過,petrachen,19273903
1095,演猿來嘍,Chris410444,18258541
1096,即刻救援,b07504059,17937735
1097,LOL9RDHDFXPCE,a9725abcdd,18261446
1101,久桃猿最強,black026,19253552
1102,音樂棒,bluepooh713,17772814
1103,九局下半終結者,jason857558,17785057
1111,注意    演猿上線,MONKEYSUN123,18585007
1115,鑽石王牌我笑了XD,su78216,17830470
1116,演猿,XxiaozhaiX,17834065
1125,戰錘沒實戰經驗 第一次就打成這樣 很屌了= =,pkpk440666,17840511
1139,王牌救援投手,lhh,17772024
1145,⬆️誰說戰錘沒經驗 他本來就要送給艾倫的,wen612027,17920117
1153,影帝,o1234670,17852029
1157,樂天桃猿吉祥物最佳代表,wl4088,17771369
1176,MONKE,h6787867,17920835
1179,球是圓的,banana1,17845810
1181,猴哥登場,q1204803306,17793022
1182,PK,sky4527,17791566
1195,演猿上線了,a3556959,18370190
1199,演猿,woomuse,17783811
1201,開司 笑死 哈哈,asdzxc2988,17983232
1210,影帝登場,huiyucoser,18890388
1210,吉祥物XDDDDD,thejchaha,19408303
1211,最佳演員,Husky2333,17791106
1229,有人打假球拉,qqcat1346,17985061
1229,超大型也該來了,Wayne091392,18096788
1236,打假球,b07504059,17937738
1237,死小孩登場,wen612027,17920132
1252,影帝,mtes4607,18785914
1260,4打1是三小,thomas0124,18261885
1261,口囉誰壓路,bluepooh713,17772828
1275,樂天桃猿笑死🤣,Lucian0113,17840009
1278,靠北艾連的家wwww,MSLINmslin,17802970
1285,賈碧 滾= =,pkpk440666,17840517
1287,演猿,angus0216,18384528
1290,吉克認真打至少戰搥沒事,vs246810,17778070
1290,你想拿BB槍殺巨人？,zyxppp,18080002
1292,賈碧下去= =,pkpk440666,17786167
1297,艾蓮耶太嘎,mogusa404,18600051
1299,你又來被兵長砍了啊吉克,mori1212,19218245
1310,確認過眼神,tpysz5n,18533989
1312,賈碧必須死,JOKER10,18178759
1320,影帝ad出來了,Husky2333,17791112
1326,散佈的彈幕是不長眼的,wzmf425971,17847957
1330,賈避取88888,hayateli,18526694
1332,槍之惡魔~,ece504,18818097
1337,這女人 該殺,x750531,19061630
1345,屁妹==,slg19990206,18307329
1345,老公老公老公老公,Yuyiiii107,18809503
1350,幹臭賈必須死,a5950430,17907771
1380,讓我們歡迎桃猿lamego王牌投手出場,momDAD2000,17882948
1384,吉導~~~~~,muffler2001,17772277
1386,別欺負我的歐豆豆阿,clty3000,17814111
1389,這季音樂真的有夠棒,sibear13,17800650
1391, 就算是蒼蠅也是會波擊到,wzmf425971,17847958
1392,弟弟我來了!,kenichi9292,17811148
1394,劇情因為有賈碧更出色,shenyufeng,17776789
1399,演猿來囉,alstonlin101,17771132
1408,馬雷三克\,jouyou53,17783961
1409,za warudo,cyr0210,17852150
1410,這句話是說要阿卡曼打死巨人嗎?,IamKevinChan,17783263
1425,歐尼醬,Shayisi,17820920
1435,這裡也就重複了100次而已,chiu7277,18853042
1436,老公啊~~~~~~,Jessie54gay,17925976
1438,好帥!!!!!!,Blue14,17982074
1441,刀好小把..,aa930321,17780738
1442,這裡就可以看出兵長領導STYLE不同,shirley77889,17807013
1443,演猿孝道風調,muffler2001,17772284
1443, 我：ＯＫ,heeetah,17857884
1445,兵長溫柔,irene01,17783459
1448,為什麼兵長沒裝甲啊？雲觀眾不瞭解……,kkll1603,17777636
1448,嗚 兵長這種霸氣又溫柔的命令 >///<,huahua910,17778567
1454,老公好帥啊>//////<,bluepooh713,17772885
1454,最佳演員,realicelin,17938104
1455,美工刀,SALA1104,18485589
1455,啊啊啊兵長啊啊啊啊啊,lsh301,18507475
1457,兵長 帥~~~~~~,Garurumon520,17827311
1459,好卡,aa2754,18849786
1460,看到就射了,SinuousCamel,17794559
1461,金髮是誰啦!,abcd125611,17771700
1466,dioooooo,Jamiemina,17863206
1469,里維兵長,shirley77889,17807035
1469,猴猴在意的是殺光里維兵長在意的是團員的命,shirley77889,17807061
1480,半夜都吃東西被哥哥抓到,s0529s0529,17792097
1484,兵長。。。,dream950359,17774531
1495,太帥了,waiter1020,17770775
1506,里維帥到沒天理＋1,shenyufeng,17776784
1513,旁邊那個簡體字的閉嘴,petrachen,19273914
1516,終,fire010g,17843121
1516,這一幕好有電影感,ruins626,17943767
1521,歡迎最佳演員,Qrw811130,18219054
1523,吉克:怕豹,Ciaociao0129,17961202
1525,帥到我眼淚不停的落下,Yuyiiii107,18809512
1545,LinJeng2021/01/26,linjeng1127,17773082
1550, 全體豎立 萊納你坐 主席就位 唱國歌~,love0463344,17785456
1550,各位啦起來RRRR,zhaol921,17881854
1553,拉拉拉拉里拉拉拉拉拉,aresooo,17773919
1560,拉拉拉拉拉利拉拉拉,MSLINmslin,17802988
1560,啦啦啦啦啦啦啦啦啦啦啦啦啦,zhaol921,17881839
1562,兵長這集危,fonta1214,17915444
1563,艾主席就位 全體唱國歌,perry2816,17859489
1565,就只剩兵長穿著自由之翼的披風了！😭,ruby201067a,18657274
1565,啦啦啦啦哩啦啦哩啦,Was65991cxz,19386757
1570,啦啦啦啦啦啦啦啦啦哩啦,jason880626,17906409
1570,好帥,poyeh367,19252985
1571,拉拉拉拉拉拉拉拉拉,O79378837749,18256553
1575,繼續灑毒,Tank931004,17804637
1575,啦啦啦啦啦啦啦啦啦啦啦啦,zhaol921,17881818
1578,算帳了,a0919543785,17897631
1580,啦啦啦啦啊啦啦哩啦啦啦啊啦啦啦,BTSBTS,17922880
1585,展開吧 傘騎士,cftg852456,17934531
1585,展開吧！傘騎士,cftg852456,17934533
1585,展開吧 傘騎士！,cftg852456,17934537
1585,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,YTYELLOW,19474949
1590,啦啦哩哩啦,john921029,18120102
1591,啦啦啦啦啦啦啦啦啦,Arthour,18215122
1593,啦啦啦啦啦哩啦哩啦 啦哩哩哩啦,terry94322,17779877
1593,啦啦啦啦啦啦啦啦啦啦,Dannyisme666,17812961
1593,啊啦啦啦啦啦啦哩拉臘小叮叮叮噹,Shang1228,18194999
1595,啦啦啦啦啦,midori2409,18481701
1595,來了來了來了來了😎😎😎😎😎😎,ap840323,18576118
1598,兵長好帥啊～～～,momo940901,17884313
1600,啦里拉哩哩哩哩哩哩哩哩啦,f93100414,17785868
1600,拉啦啦啦拉 哩拉拉哩哩拉,chengche8,17829679
1600,二戰！兵長不會輸！,Ella1224oy,19066673
1603,拉拉拉拉拉哩拉哩拉哩,d41993734,17811576
1604, 兩個演員在互相喊話ㄟ,alstonlin101,17771140
1604,拉拉哩拉 拉哩拉 小叮叮叮噹,kgcpu96,17801286
1604,拉哩哩拉 哩拉 拉哩哩拉,Kunma,18506534
1605,啦哩啦啦啦哩哩哩啦,Qa059382,17776520
1605,啦啦啦啦啦啦啦啦啦啦啦,zhaol921,17788124
1605,啦哈拉哈拉拉拉拉拉拉拉拉,d86004213,17853426
1605,兵長阿!!!!!!!!!!,jenny79716,17872510
1605,一起！！啦啦哩啦啦哩哩哩哩啦,Yuyiiii107,18809517
1605,啦啦啦啦啦啦,Qwerty5487,19031588
1606,你各位 預備起,scallen3020,17770769
1606,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,york950209,18573321
1607,lalalalalalalala,dolphin128,17778055
1609,每週一拉(1/1),uio60809,17802053
1610,拉哩拉拉拉哩哩拉,aa098080,17772087
1610,阿爾敏欸,Toast2021,18295967
1610,啦啦啦啦啊啦啦啦啦啦啦啦啦啦啦啦啦,XCINDYCC14,18440591
1613,啦啦啦啦啦啦啦,CHT528990,17782399
1615,啦啦啦啦啦啦,navy542t,17795357
1615,啦啦啦啦啦 哩啦啦哩哩哩啦,Strong861001,18209254
1616,拉拉拉里拉,lhh,17772032
1617,拉拉拉拉拉拉拉拉,Kao91025,17863127
1617, 拉拉拉,ses910114,17999148
1618,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,tim5520837,18129773
1620,啦啦啦啦啦哩啦,jack10411,17772457
1625,啦啦啦啦啦哩啦哩啦,AA104007,18017050
1625,啦啦啦啦,Rain0618,19413788
1626,拉哩哩哩ㄧㄚ,dolphin128,17778061
1626,拉拉哩拉拉拉拉哩哩拉,pkpk440666,17786184
1628,拉進垃圾車,L0nely,17772627
1629,拉拉拉拉拉拉拉拉拉哩啦,abc33069468,17778566
1630,拉拉拉拉拉里拉拉里哩拉拉,bravo021733,17771283
1630,啦啦啦里拉啦哩啦,Chang0847,19180818
1631,啦啦啦啦啦里拉拉里里里啦,Lucky1070029,17817205
1632,小叮叮叮噹,chuchuli,17779129
1636,拉哩拉哩拉哩拉哩,JackjacKk,17913706
1640,骨頭出現了！！！,lucy42015,17819234
1643,lalallalalalalalala,ZAI241,19544498
1645,拉拉哩拉拉哩哩拉,andy95175308,17772227
1645,啦哩哩哩啦,fairy1999107,18628966
1645,啦啦啦啦啦啦啦ㄌㄚㄌㄚ,poyeh367,19252993
1649,llalalalalalalalaalalalalalaalalalalalalalalalalalala,leo050328,17878976
1649,拉拉里里拉,aa2754,18849918
1651,拉拉拉拉拉拉拉拉拉啦啦,smartbryant,17856113
1655,啦啦啦啦啦啦,Bryceyoung,17783564
1659,啦啦啦啦啦,rei196,19052901
1660,啦啦哩啦啦哩啦啦哩啦啦,hong0110,18175903
1664,全體起立!,king19840520,17774093
1665,拉 哩拉 拉哩哩哩拉,y2sk1229,17953952
1667,拉拉拉拉哩拉拉拉哩哩哩拉~~~拉拉拉拉,peter1975,18628319
1668,拉~哩啦啦啦哩哩啦,jordy309,17831780
1669,啦啦啦,alan94101,17782104
1670,lalilLalililA,dennis210422,18266093
1671,拉里拉里里拉,Shayisi,17820946
1672,拉拉哩拉拉拉,DDkaren,17783523
1678,拉哩拉拉哩哩拉,pkpk440666,17797205
1679,啦啦啦啦啦啦,radseg,17775324
1685,啦啦啦啦啦哩拉哩,wang9486,17775371
1685,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,ntctchj,17923420
1692,拉拉拉拉拉,radseg,17780925
1694,拉哩拉哩拉拉拉哩拉,pkpk440666,17818700
1697,霹靂卡霹靂拉拉 波波力那貝貝魯多,zxc90614,18121715
1700,拉拉拉拉拉拉拉,angus0216,17802844
1700,拉拉拉拉拉拉拉,Aneyka,17949835
1705,某人真的是影帝ㄟ==,calvin860406,17852224
1710,拉哩拉拉拉拉拉哩哩拉,pkpk440666,17829327
1710,拉里拉哩拉哩拉哩,xqxjoseph,19036911
1711,拉進拉進拉進垃圾車,L0nely,17772642
1712,哪裡有小叮當,j70051210,17835038
1715,拉哩哩啦,moon152321,17772502
1717,啦啦啦啦啦啦啦啦啦啦啦,r2000716,18247536
1717,拉C,Susan103024,18383119
1720,兵長我婆,Yuyiiii107,18809521
1722,啦啦啦啦啦啦啦啦啦,Jessie54gay,17925999
1725,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,zhaol921,17881949
1725,lalalalalalalalalalalalallalalalalallalala,ZAI241,19544500
1726,啦啦啦啦啦啦啦里拉啦里里里啦,Re950115,17797592
1729,帥啊~,scott0717,17785595
1729,拉拉ㄌ低低拉,sekokawana,17948027
1730,每週吸毒囉,qaz890826,17786311
1735,拉哩哩拉~~~,iop2486,17801639
1743,我的我的我的,skyblackteo,17927663
1744,拉拉,Dance44110,18271757
1744,拉先拉先,aa2754,18849923
1753,帕拉迪艾爾迪亞帝國國歌『我的戰爭』,Shayisi,17820978
1755,啦啦里啦啦里里啦,hururu,18243818
1762,啦啦啦啦啦,a36228201,17823974
1769,霹靂卡霹靂拉拉 波波力那貝貝魯多,vviiccttoorr,18129895
1780,啦哩哩哩啦啦啦啦,Qwertyu54,17949137
1785,拉哩拉拉拉哩哩拉拉哩拉拉拉哩哩,aa098080,17772092
1790,拉拉拉 拉哩哩哩拉 拉哩拉哩拉哩,qqcat1346,17985086
1795,二刷囉！,Shihaustin,17770978
1802,拉拉拉拉拉拉拉拉,akinokaede84,17983765
1803,這彈幕XDDD我快喘不過來了,zunreada,17813169
1806,啦啦啦啦啦,Re950115,17797596
1807,拉里拉拉哩拉拉拉拉拉拉,bravo021733,17771291
1815,啦啦啦啦啦啦啦啦啦啦啦啦啦啦,sharklouis,17770811
1838,艷色是不是越來越鮮豔,bluepooh713,17772900
1841,拉哩拉拉拉哩哩拉拉哩拉拉拉哩哩,moranxie,17842492
1842,舒服,a36228201,17823981
1847,拉哩 拉 拉哩哩哩哩拉,king19840520,17774097
1849,啊ㄙㄟ勒拉拉,chenyinqi10,18155150
1850,喇舌喇舌拉拉拉拉拉,je7926,18412596
1858,天啊！終於又有第一季看的熱血 從上一集,S1212578,18100233
1884,操尼瑪彈慕在那邊演員演員 暴雷好玩嘛,wind528,17789803
1903,OP超讚!!!,kouame520,17778744
1905,This's my 雷絲襪～,Goblin1,18105091
1906,有吧 整個變亮了,chuchuli,17779158
1919,刷沙沙給油的是= =?,pkpk440666,17818704
1920,子安在這～～,Jimmylin005,17786220
1928,拉拉拉拉拉,dolphin128,17778075
1930,每週一集體落枕,Garurumon520,17827312
1933,展開吧！傘騎士,feng900116,17934535
1935,欸欸開就欸欸肯,Gyboy3344,18504221
1943,啦啦啦啦啦啦啦啦哩哩哩哩哩,axsce615615,17774302
1943,拉拉拉拉拉拉拉拉拉,ABCD0909,17781720
1943,啦啦發大財類油發大財類油,ntctchj,17923448
1945,拉哩拉拉哩拉哩拉拉哩拉拉,bravo021733,17771299
1946,剛第一次收假ㄇㄉ,sawa2626,17848029
1952,卍卍卍卍卍,a41854194321,19414654
1964,不想跳過的OP,lhh,17772040
1967,拉拉拉拉,iop2486,17801651
1980,顏色鮮艷起來,pkpk440666,17829336
1991,啦啦里拉啦里里里拉,hururu,18243858
1995,啦啦啦啦,bba1597,17780859
2000,欣嬣怕周球,yuuu418,17783422
2000,在啦幹,Rabbit940110,17836330
2008,op5刷,perry2816,17859601
2009,拉希嚕啦西,dolphin128,17778082
2009,不跳，聽完,jjoohnny,17799153
2010,這OP真的會中毒,Kamaboko714,17785187
2013,想起第一季的超洗腦OP 難分上下,pkpk440666,17840554
2014,拉拉拉啦!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,angus0216,17802851
2014,拉拉哩拉 拉拉拉哩拉 拉拉 拉哩拉哩拉拉哩拉,OxterryxO,18182564
2025,拉哩拉拉拉哩哩拉,a27303389,17877522
2028,領域展開開開開,a36228201,17824003
2030,嗨冠伸嗨思齊,vivichen0428,17799244
2034,啦哩哩啦,S0966032007,17778668
2048,不輸沙沙給油,YiYi48,17855382
2057,拉賽辣賽,dolphin128,17778091
2072,拉希!  拉希!,bravo021733,17771315
2084,你要不要吃麥當勞,d86004213,17853437
2099,霹靂卡霹靂拉拉 波波力那貝貝魯多,curly85,18987190
2100,嗑爆OP,Nightmoon609,17818977
2105,Blackpink❤️❤️❤️,Gtha65,17772796
2110,拉屎拉,yucharlie,17791804
2110,兵長我婆,Qwertyu54,17949151
2120,拉哩哩哩啦,Sky9487,17797126
2125,Pui,whitelu,17777975
2125,經費分一點給咒術,poyeh367,19253018
2128,叫我名字的是想死是不是淦,deadgodl,17786447
2128,啦希臘西,f231006736,17814552
2130,拉稀拉稀,Yuyiiii107,18809525
2131,"原本以為海的另一邊是自由,結果是拉拉拉拉",cc19991104,17773002
2135, 拉拉拉哩拉拉,pkpk440666,17840561
2138,拉哩拉拉拉哩哩哩拉~~,linyi1029,18895704
2145,Laaaaaaaaa,as0955343980,17852096
2150,啦啦啦啦啦 哩啦啦哩哩哩啦,ruisesi9282,17780909
2153,op超讚啦,Xuaneep,17819816
2155,愛愛,a27275603,17800203
2157,阿金看巨人囉,tommyking6,17793256
2168,這個OP真的跳不過去......有毒,Mandy901110,17780098
2169,拉稀拉稀,ss1226ss1226,17773799
2175,❤️❤️,Aliceille,17888871
2184,拉希拉希,bravo021733,17771322
2210,啦啦啦啦啦啦賽,yucharlie,17791810
2214,拉哩拉拉拉哩哩拉拉哩拉拉拉哩哩拉拉哩,aa098080,17772104
2215,啊啊啊啊啊啊啊,YuAn2250bync,17841130
2218,Laaaaaaaa,s7410852969,18234664
2222,剛出現的兵長怎麼長歪了,chenyinqi10,18155203
2228,拉些拉些拉了哩哩拉,danco,17787205
2234,這歌詞完全沒用拉拉拉的都聽不到,cyr0210,17852173
2235,OP撒毒,Gua0421qwq00,18222440
2239,英文歌詞回來了欸,woomuse,17783837
2245,哈,jjkk842,18190510
2250,像這樣？,kala1234567,17778174
2253,拉希拉希,ABCD0909,17781733
2259,op的毒不吸受不了啊~~,chichi1014,17942856
2262,"讚
讚",qay10992,17782446
2281,二刷,d86004213,17818152
2285,War,chengche8,17829704
2295,我,ruisesi9282,17780924
2296,我,KCHEGYSZ23,18901488
2300,窩,dolphin128,17778113
2303,買,CHT528990,17782414
2305,買,pkpk440666,17840568
2305,我,a27303389,17877529
2308,我的我的我的,O79378837749,18256571
2312,我,XCINDYCC14,18440610
2316,我!!!,vtja7a98,18272872
2317,我,bravo021733,17771330
2317,水中龍哥報到,s095507548,17777169
2325,我,jack10411,17772488
2325,買我,Yuyiiii107,18809527
2326,賣我,muffler2001,17772311
2327,我,niteyne0118,18917666
2331,買我,bravo021733,17771349
2333, 賣肉,dolphin128,17778119
2333,war~~,linyi1029,18895707
2336,op有毒,o19920414,17792791
2336,賣我,XCINDYCC14,18440612
2336,賣我,york950209,18573330
2340,我的我的我的,happy910506,17885453
2340,好吸一直吸,hayateli,18526744
2351,我的我的我的我的,o908326064,17816338
2353,我,angus0216,17802861
