time,text,userid,danmu_sn
240,坐啊坐啊,AA104007,18015223
241,不要再坐了,CholoCat,17586615
242,萊納我要你坐,XDXDXDXDXDXD,18301627
245,歐打 歐打 歐打 歐打 歐打,kaisean14144,17537499
245,快坐,asd851223,17740156
249,萊納 你坐啊,edmund95124,17860873
255,一來就要坐,R31238221,17567566
256,安安,zxcv0140,17532646
256,四刷,night60628,17564331
265,"能不能一天更一片XD
字幕君辛苦了",illy0123,17585440
275,二刷,ji394m6bj6,17717486
276,本集高能,chou7744,17537311
276,亞妮（我婆,jounghighN,17939774
277,坐阿,ww951411,17626047
280,萊納你坐啊,Ambrose1763,17687901
292,⁶666666666666666666666666666666666666666,vw39934044,17593202
294,這集剛好是漫畫100集,NorthRiver0,18828465
304,要來去跟艾倫叔叔要紅包喽,mymyhanta,19247846
305,87,a31554963a,18592196
306,萊納，你坐啊,randy5820890,17568904
310,萊納你座啊,aza5850,17537384
310,你坐啊,Yunlei131,19062596
317,萊納坐下吧,eo111265,17541638
319,五刷 搞錯 sorry,pkpk440666,17605748
321,本集真高能,ivyfwerxa,17548140
324,啪啪啪,Jimmy1p,17766778
328,萊納 你坐阿,moonlight219,18371302
344,我叫你坐,w20745379,19087109
350,有人是漫畫完結後又跑來刷的嗎哈哈哈,thejchaha,19221923
351,我葉為此而來,billy890830,18155833
361,2刷,Jeremycmlin,17539638
363,xx,JackDeen,18208905
370,萊納你坐啊！！！！！！！！！！！！！！！,siri225,17954466
372,哈哈是我啦,h42400219,17743544
379,這集的壓迫感好驚人,watchanime,17820263
380,9989468446541888888888888646464,a31554963a,18592197
390,萊納！,hana891054,17784619
411,你們真人嗎,JackDeen,18208911
415,10刷,Cxzask8,17540961
415,5ㄕㄨㄚ,gci0001,17550303
425,好想兵長（泣）,Yuyiiii107,18808825
426,你剛剛攻擊我的國家?,Aneyka,17756527
428,yo,pkpk440666,17605791
428,  YO~,dolphin128,17691659
429,哇 艾蓮,mtes4607,17540262
430,YO,kasptsai,17559814
431,嗨！萊納,marcehal,17622364
431,挖！艾倫。葉卡,marcehal,17622374
432,YO 安傑羅,miru5566,18019939
432,制裁來囉,NorthRiver0,18828470
432,坐坐坐 快坐,nwangdennis,18884963
437,唷　萊納,zxcv0140,17532669
443,主席好帥,chiimnyq,18244048
444,簽,nonbelieve,17581976
445,萊納：大哥你哪位,kasptsai,17568320
445,你四年前攻擊我的村莊？,marcehal,17622378
445,我的希干希納區村莊,marcehal,17622398
450,四刷～,davidlin0206,18591607
454,庫ㄟ,night60628,17543882
457,萊納，你坐啊,SamuelGrang,17663620
459,阿阿阿,olaf8940,18075817
459,萊納 你很想要紅包對吧,qazxcwsde,18438734
460,yo,Jerry4396,17721389
461,萊納阿！,eo111265,17541657
461,萊娜你坐阿,leo19920603,17693796
461,萊納你坐啊,asdf15429,18216694
461,結果你現在坐在那啊,asdf15429,18216708
463,萊納 你坐啊！,syuzai,17693116
466,呃...我想應該是吧,marcehal,17622402
466,...你大老遠跑來這裡就是為了這件事？,marcehal,17622413
474,YO,wresd,17699719
475,嗨萊納,kaisean14144,17537504
475,萊納你坐啊！,kamiko093115,18096620
477,yo battle,andy920213aa,17545000
478,瞳孔地震,Vina20010103,17564910
478,O口O,night60628,17579254
480,驚訝多久啦靠邀蒼蠅都飛到嘴巴裡了,jerry2423644,18156209
483,你的惡夢已經到貨,FGH52368,17835286
484,呃~你哪位,dolphin128,17691663
485,萊納你坐啊,Benson980715,17579984
487,YO,olaf8940,18075815
489,是你攻擊我的村莊?,athur226,17538835
493,國動：0口0,R1251,17567417
500,亞妮我婆。,Lian43,17532372
500,萊納你坐啊,dd945,17814174
507,萊納妳坐啊,asdf15429,18216695
509,O口O,jeremy1231,17529450
510,坐起來,hayateli,18520788
511,會考生簽,RONTANG,17581875
520,坐坐,ji394m6bj6,17717498
527,三刷!!!,dieNacht,17567434
538,炭炭安靜,davidlin0206,18591612
550,YO,keriauuu,17919733
550,氣氛好評,ereri840729,18450643
566,我為此而來,nina1223,17909722
572,從海的那邊來探望你囉,NorthRiver0,18828475
573,ライナー　座れよ,Juicekd0409,18482505
575,萊納你坐啊！,wanglikai001,17864158
579,萊納你坐啊,lyz5200103,17556745
580,我的帕拉迪島,Aneyka,17756546
580,你坐啊,LOVE881203,17900287
583,萊納 你坐阿,yhn1234,18752646
585,坐啊,Benson980715,17579988
586,嘆治郎又闖禍了,jack255335,17552665
589,庫欸,mtes4607,17530347
590,你坐啊萊納,Lucian0113,17838062
590,主席叫你坐 還不快點坐!!!,a121472132,19294870
600,快座阿！,jack7774016,17539164
605,2021/1/31 重新回歸神作集數,B0979573571,17872980
612,IG:北炕葙茹,a44136427,17977845
613,我誰 我瘋子,jk0965600897,17564222
639,約定的帕拉迪島,davidlin0206,18591621
640,萊納 你坐啊,bryan181850,18192445
641,笑死,Hjw89110731,17646319
647,DRIP,xpa261381388,17712887
652,鮪魚低沉聲線 讚,k89061589,17603050
662,你剛剛攻擊我的國家?,Aneyka,17756568
662,萊納你坐啊~,tsai63865,18000066
665,萊納：現在跑還來得及嗎😭,ivy24242005,17538016
675,怎麼可能我們花了好幾年要抓你,asdf15429,18216701
675,看完漫畫完結 來重刷看彈幕！,wth47152001,19446731
677,阿離A奶 OAO,pkpk440666,17605809
679,嫁給我ㄅ,bobo3640483,18888223
685,你剛砸了我的家？我的葉卡家,FGH52368,17962240
695,坐,ji394m6bj6,17717506
697,你剛剛攻擊我的村莊？ 我的cion masters村莊,kaojin8787,18370510
702,你剛砸了我家？我的葉卡家？,FGH52368,17962250
705,艾連眼睛很好認其實,wth47152001,19446734
709,小叮噹,ana787803874,17597793
709,艾主席要號朝群眾了嗎~~,jihro7575,17947587
712,WOW 是艾蓮,mtes4607,17530369
715,WOW 艾連,AA104007,18015253
720,嘿艾連,Benson980715,17579993
720, WOW,dolphin128,17691672
720,萊納你坐ㄚㄚㄚ,willy941213,17766356
725,你抽到錘子了,Tank931004,17804010
730,Wow,davidlin0206,18591631
734,快給我坐,nwangdennis,18884967
735,LinJeng2021/01/13,linjeng1127,17540680
736,阿哩欸奶,pkpk440666,17605799
741,拉哩哩哩拉,billy890830,18155857
750,啦啦啦啦啦啦啦啦啦,dolphin128,17710331
751,西甘納地區,andrew950311,17566687
753,唱完歌才能坐,joyce9301,17605228
754,萊納　你坐啊,hokywrjjq,17532067
755,翊安完蛋了,kaisean14144,17539409
755,阿你不是一直要抓他來，他自己走過來不好嗎,TERRY0725,18926318
758,啦啦啦啦啦啦,Arthour,18214706
765,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,jerry2423644,18156226
768,wow!是艾連，可以養嗎?,Crystal60506,17754655
769,一起唱!!,Y1021777,18947628
770,萊豬 你進啊,lovelp3310,17808433
770,WOW,an920107,18253282
771,準備,night60628,17579258
772,萊納你坐啊~~~~~~~~~,tsai63865,18000072
775,來囉~~,dieNacht,17567446
778,啦啦啦啦,davidlin0206,18591632
781,坐啊 可憐納...,PPZO2690,17571312
784,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,hater5208,19027940
790,啦啦啦啦啦啦啦啦啦啦,scott0919,17624452
790,啦啦啦啦啦啦啦啦啦啦哩哩哩哩啦,Henry960326,17977143
791,啦啦啦啦啦啦啦哩啦啦小叮叮叮噹,Shang1228,18190296
793,啦啦啦啦啦啦,bread10k,19376874
794,啦啦啦啦啦啦啦啦,bonbonxsara,17551312
794,拉拉哩拉 拉哩 拉哩哩哩拉,night60628,17564345
794,啦啦啦啦啦啦啦,JackjacKk,17777884
795,啦 啦哩啦 小叮叮叮噹,c1212444,17620840
795,啦啦啦啦啦哩啦啦哩哩哩啦斯底啦斯底,chen0907,17625938
795,啦啦啦啦啦啦啦啦,Wd1090,19398421
799,拉拉拉哩~~~~~~~~~~~~~~~~~~~~~,p504162005,17537970
799,拉拉拉拉屎,ji394boa2794,19409021
800,啦啦啦啦啦啦,Leoleo00,17571611
800,拉拉拉拉拉哩拉拉哩哩哩拉,jamieisabob,17663410
800,啦啦啦啦啦,a930209,18945790
801,拉拉拉 啦! 哩啦!  拉哩哩啦!,REBORNZXA,17922431
803,萊納你坐啊,Xstartedzero,17558223
803,88888888888888888,a31554963a,18592206
805,啦啦啦啦啦哩啦哩啦啦哩哩哩啦~一起啦起來,wenxu000,17531401
806,啦啦啦啦啦 啦哩啦 啦啦哩哩哩啦,knight0120,17580479
809,哩啦,bread10k,19376877
810,啦哩啦啦啦哩哩哩啦,Qa059382,17776005
812,小叮噹,ana787803874,17597815
817,啦啦啦啦啦,hokywrjjq,17532068
820,啦啦哩啦,FDT359,17651733
820,啦哩啦哩啦哩哩哩哩啦,Yuyiiii107,18808840
820,拉拉拉拉拉拉熊,kerwinku,19401652
821,啦啦啦啦啦,leedo56,19411980
822,冰箱,basx931004,17750773
823,小叮叮叮叮噹,illy0123,17583120
823,小叮噹,jenny0121,17926320
828,灑啦啦電冰箱,bread10k,19376882
830,里拉哩拉哩拉哩拉哩拉哩拉拉哩拉哩哩,maes17923,17559119
830,啦啦啦啦哩啦啦哩哩哩啦,night60628,17579267
830,啦啦啦啦啦啦,dolphin128,17710336
830,啦啦啦啦啦啦,Wd1090,19398423
835,-51 2021118。,Lian43,17610634
835,拉拉,dolphin128,17691676
835,啦哩哩哩哩啦,Simon0417,18276421
835,啦啦啦啦啦啦啦,Wd1090,19398420
837,拉拉拉拉,night60628,17543907
845,啦啦啦啦,AA104007,18015260
845,啦啦啦啦啦啦哩啦,Wd1090,19398425
850,啦哩啦 啦哩哩哩啦啦哩啦,annahsu93917,17540646
851,拉哩啦  拉哩哩啦,REBORNZXA,17922434
853,啦啦啦啦啦啦啦啦啦啦啦啦啦,eo111265,17541674
855,我的小叮叮叮叮噹,richard50705,17927907
859,拉拉拉拉拉 拉里拉,nwangdennis,18884969
860,Adidas adidididas,Chris20212,17769774
861,這集ＯＰ有變嗎？,chou7744,17537320
861,哩拉哩啦!!!!!!!!!!!!!!!!!!!!!!,p504162005,17537974
863,拉拉拉拉拉拉拉,Jeff0894876,17699058
865,啦哩啦啦啦啦哩哩哩啦,Alice339512,17644762
865,啦啦啦,TMD669,19067908
865,拉哩哩哩啦,CHRISBBHI,19523966
868,啦里啦啦啦啦啦,K7878778,19131481
874,拉哩拉 拉哩哩哩哩拉,linkin5656,17750034
875,啦～哩啦啦啦哩哩哩啦,roy038754,17536235
875,啦啦啦啦哩啦啦哩哩哩啦,Re950115,17580158
876,萊納你坐阿~~~~~~~~~,Halladay911,18990528
877,如果萊納有新冰箱 他會坐上去,oso3924z,18184157
878,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,KCHEGYSZ23,18898367
882,艾連帥哭,oop987ii,18310285
884,啦哩啦~小叮叮叮噹~,qwe091113,17844865
887,拉拉哩拉拉拉拉拉拉哩,ab930304,17836153
887,拉哩哩哩哩啦,davidlin0206,18591639
890,啦啦啦啦啦啦啦啦啦啦啦啦啦啦,dolphin128,17710341
895,啦哩啦啦啦啦哩哩哩啦～,liang0922,18216964
897,lalalalalalalala,midori2409,18463527
904,拉稀拉稀拉低低拉,qwasd851015,17624656
904,拉拉拉,Wu99008,18177073
910,我想在冰箱裏放萊納,Ar7894015,17807530
911,拉希拉西,chou7744,17537321
917,你剛剛攻擊我的島?我的帕拉迪島?,NorthRiver0,18828482
919,拉拉拉拉ㄌ阿拉,a40977524,17687650
920,啦啦啦啦啦啦啦啦,Benz666,18092730
922,拉拉拉拉哩哩哩拉,egg43218,17580402
934,啦啊啦啊拉拉拉拉拉拉,jerry092121,17595859
937,啦哩啦 啦啦哩哩啦,hokywrjjq,17532076
937,啦啦啦啦哩啦啦哩哩哩啦,therock1116,17939656
941,拉拉哩哩拉拉拉哩哩拉希,pkpk440666,17605819
941,喇舌喇舌拉拉拉拉拉,je7926,19385980
945,神,laihungpin,17540181
948,拉哩哩哩拉,bluespirit24,17669375
949,水中牙齒報到,s095507548,17552061
950,啦哩哩哩啦,sam52166,18277024
954,喇舌喇舌拉拉拉拉拉,je7926,18162476
956,拉拉阿拉阿拉阿拉阿拉阿,alaawii,17552315
965,拉哩哩哩拉,alskdj123852,17562908
968,大家都有辦法把歌詞背起來喔 好猛,nick963,18121861
970,啦啦啦啦啦啦ㄌ,dolphin128,17710345
982,萊納你坐啊萊納你坐啊,tsai63865,18000075
982,越來越彩色囉,qwe4486,19094499
985,拉拉拉,Benson980715,17580000
986,adis adis adidudidas,Chris20212,17769791
990,每週一洗腦,annahsu93917,17540652
991,拉拉哩拉 拉拉哩哩拉,evanhua1110,17796958
992,看彈幕我會笑瘋,O79378837749,18238777
1005,啦啦啦啦,tnt4379016,17950276
1014,拉拉拉拉哩哩拉,fangjacky,17531054
1020,啦啦啦啦啦,Was65991cxz,19386284
1025,1111,b871003,17870131
1033,拉拉,eo111265,17541680
1037,萊納你坐啊萊納你坐啊萊納你坐啊,tsai63865,18000076
1039,拉拉拉拉拉拉拉拉,Gold9091,18022719
1043, の子咒語,Jerry34278,17543025
1050,拉哩哩哩,Jeffery99818,19063061
1051,啦啦啦啦啦,julie00394,18055544
1066,坐下阿,J27164247,17562925
1067,拉拉哩哩拉拉拉哩哩拉希,therock1116,17939658
1073,拉拉拉拉,newjerry69,17642646
1080,哭阿 這股煙,mtes4607,18629666
1084,看完第六集後再來刷一次第五集,zxc3787381,17648637
1084,我不跳o p我驕傲！！！,XCINDYCC14,18439933
1123,沙沙給油,billy890830,18155876
1126,啦啦啦啦啦,ji3g4w84wu0,18096672
1127,展開吧！傘騎士,feng900116,17934564
1127,啦啦啦啦啦哩啦,bread10k,19376893
1131,主唱說啦哩啦只是隨便想的咒語,Len20susabi,17540835
1131,窩,pkpk440666,17605823
1134,我也覺得顏色越來越多了！,shenyufeng,17576542
1135,拉哩拉 拉拉拉哩哩哩拉,appledog321,17590054
1137,德國的科學力是世界第一,gizmo3825,17722016
1138, 拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,dolphin128,17691696
1138,德意志第二帝國萬歲！！！！！！！！,Sadhu123,18501947
1142,並不是什麼西班牙語ww,Len20susabi,17540839
1144,共產黨？,tw36189,18540175
1150,啦啦啦啦,sam52166,18277029
1153,集體落枕484?,z12xc34v,17529592
1157,啦哩哩哩哩哩啦啦啦啦,night60628,17564349
1165,啦哩啦啦哩哩啦啦哩啦啦哩哩啦,Yenyu1013,17580275
1169,拉哩哩哩拉,Kevin709,17542136
1170,啦哩啦 啦哩哩哩哩哩啦,Simon0417,18276430
1174,這首實在捨不得跳過,NorthRiver0,18828489
1175,2222,b871003,17870136
1177,集體智商下降,nwangdennis,18884974
1179,拉離 拉離拉離拉 拉拉,vviiccttoorr,18128408
1181,明明是納粹德國的黨衛軍,R1251,17567449
1188,拉哩拉 拉哩哩哩拉,appledog321,17590058
1191,顏色好像變多了,chou7744,17537326
1194,啦啦啦啦啦啦啦啦,nillson1116,17606131
1198,啦哩哩哩哩哩啦啦啦啦,QwQ7841,17643966
1204,拉拉哩拉哩拉哩哩哩拉,pkpk440666,17605828
1207,啦啦啦啦啦啦啦,Liyiloveting,17540367
1215,真得好聽,newjerry69,17642650
1220,革命同志,Ooqwertyuias,17539871
1223,萊納你坐阿~~~~~,Halladay911,18990535
1232,萊納你坐啊,illy0123,17585505
1235,拉叮拉叮拉叮叮叮叮噹,richard50705,17927930
1236,x8,Pantinguish,18053558
1243,拉稀拉稀啦～,bread10k,19376904
1250,啦啦啦啦啦,dolphin128,17710353
1252,萊納你坐啊,tsai63865,18000082
1255,主席派洗腦之歌 聽完大家都懂了吧,a121472132,19294876
1256,萊納  你坐啊！,Jimmy941224,18327209
1262,啦哩啦哩啦哩哩哩啦,hokywrjjq,17532085
1264,拉拉里拉拉哩哩哩拉,vtja7a98,17581985
1265,唯一不跳,s980306,18276742
1276,拉拉拉拉拉拉,bora55123123,17696501
1277,拉拉拉哩拉 拉拉拉哩哩拉,bibibaba0321,17541985
1281,0.5倍像在出殯,zxc90614,18120626
1284,啦啦啦啦啦啦啦啦啦啦啦,nillson1116,17606134
1290,啦啦啦啦哩啦啦哩,Liyiloveting,17540372
1299,拉哩哩啦,NorthRiver0,18828492
1302,就這及ㄌ,mtes4607,17530411
1314,製作組:你們以為我們要做又燃又優質的op嗎？,CholoCat,17586677
1315,啦哩啦啦哩哩哩哩啦,MINGSKR,17570580
1315,拉哩拉 拉拉哩哩哩拉,appledog321,17590063
1319,啦啦啦啦啦,ICGhuang,19156061
1338,拉稀拉稀拉稀拉稀拉稀拉稀,s9320816,17553693
1348,神作,Kaifu181299,19188976
1352,可惡的耳空!!!!,Yun0914XD,18830474
1365,66666,tim456987201,17547094
1392,啦啦啦啦啦啦啦啦啦啦,Toamerse,17830739
1400,拉哩拉 拉拉拉哩拉,appledog321,17590071
1408,1/14 2刷 萊納快點坐下啦,B0979573571,17550480
1434,賈斯汀!  賈斯汀!   拉哩哩哩拉~,ndsl619,17593755
1437,萊納你坐啊！,tsai63865,18000088
1437,唯一不跳,tw36189,18540184
1438,陳文華萬歲,nillson1116,17606139
1443,真他媽好聽啊,newjerry69,17642651
1444,1.25倍聽有種更燃的感覺,Kanao,17756622
1455,幹,Nick9584,17791151
1457,拉稀拉稀拉稀,s9320816,17553700
1457,拉拉哩拉拉拉拉哩哩哩拉,Terry0522,17996351
1458,根本聽不懂XD,J27164247,17562933
1476,lalilalalililila,dennis210422,18243997
1485,我,KCHEGYSZ23,18898374
1510,這op到底是誰選的😂😂😂😂,meow0286,19168079
1517,我的我的我的我的 我的我的我的我的,marcopolo1,17690093
1518,卍 卍 卍,A20040426A,17708887
1524,我,vtja7a98,17581989
1525,我！,TERRY0725,18926333
1537,坐啊,Kaifu181299,19188980
1544,我的我的我的我的,Yufu20091112,17597678
1546,MY War,Pikachu0418,17737508
1550,wry,mtes4607,17530431
1550,買我,TERRY0725,18926337
1558, my 我！！！,ji3g4w84wu0,18096678
1559,買握,night60628,17564360
1560,我的我的我的我的,o908326064,17553948
1561,我的我的我的我的,KCHEGYSZ23,18898376
1563,寶拉是誰的老婆?,a5023029216,17555088
1563,武德武德武德武德,negget22,17574923
1565,武德 武德 武德 武德,c1212444,17620865
1566,我的我的我的,aoo20191557,17739642
1567,我的我的我的,night60628,17543948
1567,我的 武德 我的 武德 我的 武德,pkpk440666,17558715
1567,我的我的我的我的我的我的我的,Yenyu1013,17580309
1567,我的 武德 我的 武德 我的 武德,pkpk440666,17605835
1569,我的 我的 我的 我的,hokywrjjq,17532093
1571,我ㄉ我ㄉ我ㄉ!!,p504162005,17537993
1573,我的 我的 我的 我的 我的,QwQ7841,17644003
1575,我的我的,night60628,17579281
1575,我的我的我的我的我的,AA104007,18015290
1575,武德武德武德武德,terry94322,18223619
1577,萊納你坐啊!!!!!!!!!!!!,tsai63865,18000094
1578,我的我的我的我的我的!!!!,REBORNZXA,17922448
1579,我的我的我的我的,UNA101331,17538191
1579,我的我的我的我的,Aneyka,17756607
1580,我的我的我的我的,ji3g4w84wu0,18096680
1580,我得我得我得我得,sam52166,18277063
1583,我的我的我的,s1585242,17551455
1583,我的我的我的我的,Halladay911,18990548
1584,我的 我的 我的 我的,jamieisabob,17663444
1584,我的我的我的我的我的我的,zgjh970222,18872559
1590,我的我的,MINGSKR,17570598
1597,我的我的我的,je7926,18162483
1630,#64開羅宣言,Akai561623,18258599
1634,皮克我婆,jayde101606,19065743
1636,坐下,Yenyu1013,17578323
1637,拉拉拉,nwangdennis,18884983
1641,#萊納坐下,night60628,17564365
1642,萊納，你坐阿,dolphin128,17691719
1643,近平 你看啊,ljy1996,17536220
1645,主席好,p121147949,18306355
1646,(#64 天安門廣場),QQ54213678,18217825
1648,這集不存在,BRUCE84723,17634478
1649,兩岸只是歷史重演罷了，沒有必要一直強調,FGH52368,17835328
1654,看到我的就覺得回不去了,B0908837029,19042057
1657,這集64真的太巧...,cba444,17936646
1658,64,harry900306,17626218
1662,開羅宣言,ialu13,17578647
1663,中國：#65,night60628,17543954
1666,（#64 萊納你坐阿）,liang30303bh,17944533
1671,（#64不站契約）,Imssbcytt,17539707
1674,萊坐宣言,m8347603,18261821
1679,萊納 你坐啊,hokywrjjq,17532095
1682,我的我的,aa2754,18834570
1693,全國政協會議,V20000817,17713440
1697,天安門，噗，幹笑死誒,melody50124,17780004
1703,還是有些智障人只會說這是架空世界,aa46581661,17645751
1709,萊納你坐啊,Liyiloveting,17540390
1717,珍妮佛羅培茲,lisa0603,17587514
1727,0.0,Pilicar1,17546857
1730,坐阿 26仔,andy1204907,17852251
1735,近平 你看啊,harry1107,18108169
1739,萊納 你坐下阿,pp8787941,17568057
1750,夏亞  你算計我,kartg0031139,17632691
1755,來！64天安門,jerry2423644,18156245
1755,萊納，你坐啊！,ruby201067a,18254540
1770,這不是架空世界 這是架了全世界,petrachen,19273592
1771,萊納一直站著很辛苦 就是不給他坐QQ,herro760920,17959704
1775,夏亞?,cory200850,17537335
1775,來那腳很酸。。,newjerry69,17642656
1796,吉翁軍,yvesgses9,17672622
1810,要坐了嗎,hayateli,18520799
1826,歌劇魅影,Stanleyyy,18042948
1828,簽爆,nt3u4kk123,19524400
1835,坐啦,Lucian0113,17838107
1840,阿拉媽,pkpk440666,17558725
1843,喔喔荒板家族也來了阿,darkjoker100,17653800
1845,來了,ruby201067a,18271016
1852,這也能說的我也是醉了,kisswjq,17539662
1854,阿拉麻,night60628,17564375
1855,萊納你剛剛攻擊我的國家？,colliery,17555955
1855,0.0,Ice004,17626170
1856,近平你坐啊,tw36189,18540194
1866,來那你坐 ㄚㄚ ㄚㄚㄚㄚ,A9011033935,18368804
1871,萊納很累欸,oso3924z,18184199
1873,萊納你為什麼要攻擊我的村莊,A20040426A,17708905
1880,差不多要領便當ㄌ,Tripleniii,17592496
1887,來見你最後一面,shenyufeng,17576564
1907,巨人就二戰納粹與猶太人,FGH52368,17563923
1922,去你的,s91465,18470278
1951,...,pkpk440666,17605846
1975,萊納你坐啊！,ss9346,17531984
1977,上一集片尾明明就不是演到這邊 莊孝維喔,story041236,17620342
1984,大哥  第四集有隱藏片尾  自己回去看,cover543,17626625
1987,夏亞:你是個好朋友，確實我人生中的敵人哪,ianchanglife,17543826
1995,??,yagami0234,17536446
2017,嗯,IlvlI,17871463
2023,前方高能,a26547533,18060080
2037,彈幕很吵,s91465,18470298
2042,到底甚麼時候要坐,nwangdennis,18884991
2070,萊納你坐啊,Chang0847,19179750
2075,萊納 你坐啊,ComPLexAN,17739830
2095,萊納你坐阿,Chyhei,17561991
2101,你坐阿 萊納,Aa950203,17573559
2109,注意 彈幕攻擊 前方請坐下,halberdfalco,17558280
2114,前方高能,L13245678,17708626
2119,彈幕大軍準備,w961120w,17848594
2122, 阿姨,V20000817,17713472
2124,萊納你坐阿,kuen1256,18530753
2125,萊納你坐啊,shimno6969,17570949
2125,萊納 你坐啊,Jerry4396,17721454
2125,萊納！你TM坐阿！,Lukechuan,17784977
2125,坐下吧 萊納,o7226569,17810723
2128,萊納你坐啊,jaychung3013,17591436
2129,萊納，你坐阿!!,W74289,17568242
2129,萊納，你坐啊,marcopolo1,17984652
2130,萊納，你坐啊,WAWAbbfam,17950726
2130,萊納 你坐啊^_^,Whululumeow,18178979
2131,萊納 你坐阿,Porsche2017,17529772
2131,萊納 你坐啊,a26547533,18060087
2132,萊納你坐啊啊,Johnson9439,17530337
2132, 萊納，你坐阿,ab270119,17564353
2132,萊納 你坐啊,a37320682,17906374
2132,萊納，你坐阿,ropp3453,18324027
2133, 萊納 你坐阿,vtja7a98,17582048
2134,萊納 你坐阿,ruisesi9282,17799665
