time,text,userid,danmu_sn
160,簽,U122158647,17341417
162,簽,Soddychang,18048195
167,簽,Kotyu,17338024
172,笑死外包給其他公司卻被說品質好打臉酸民,oscarqq,17345644
174,12/29 01:01簽,A96455,17343866
175,mappa：哭啊！,oscarqq,17345645
175,ㄑㄧㄢˉ,Chang0847,19168647
177,簽,A21042671,17395738
178,你的名字BGM,amystar222,19020045
180,停播沒差啊，不要崩就好,cym97066,17345599
181,簽,A9027110,17600856
182,范茗翔簽到,candy885522,17355822
185,這集神作,Tnfsh811000,17339342
186,123456,eric930625,17340409
190,你坐阿,wagandabang,17349339
200,簽,a950902,17338584
201,20210223簽到,high7887,18307635
205,這封面 石更火暴,A4532145321,17343599
210,簽到～～～！,yuchen0311,18013067
211,五刷,clieasion,17340067
217,簽,thomas86514,17341861
222,好開心,GanimeSYL,17497071
222,天呀，是艾蓮,r878952,17925412
229,簽,Yuejen0819,17351989
230,簽到,muaa,17341103
235,沒想到這裡比網飛快,thomas1213,17345352
235,碳你媽,nnn49878,18269459
237,西農電機一李東澤一天12槍,dinosaur5552,17342038
238,薇歐莉特 幫我寫個信,zx28931450,17370179
242,一代米要扛幾樓!!,fuchteah,17343005
244,小天使ε٩(๑> ₃ <)7з,melody50124,18002894
249,克魯格www拿上上帶進巨的名字沒問題嗎,MONKEYSUN123,18555568
250,都文戲還能那麼好看的也只有巨人了,tyttttt,17340215
252,梶裕貴聲音真的太有特色一聽就能認出是主席,JoJonoDIO,17352866
254,簽,azone98765,17342036
254,原作黨都7414，廢話一堆,mirror99,17534936
258,.,hsa42271,18833434
266,主席好,Leaguo707,17344943
267,四刷簽,morrisgo666,17421618
275,rip 法爾克,kkj891030,17656243
278,主席,kickkick54,17370781
291,2,ray4002012,17554236
300,Ninja1000rr,dazzo890435,17465745
300,搞不清楚動畫黨的發言真可愛,candy0104,17508898
300,萊納坐啊,Yee2113698,17579821
314,萊納你坐啊,goldkingaka,17343721
339,主席好!!,leo84927,17369166
345,神作簽到RRRR BGM大好評!!!,gogogo753951,17343414
345,梅利奧達斯,abc22826320,17400883
349,簽,Flamie7124,17344507
353,這個人好像艾連？,afs10279,17350586
357,紅字的聽不出來這是KAJI的轟焦凍聲線?,JoJonoDIO,17352901
357,這個宛如電影版的BGM…,s224591068,17392499
358,來坐rrrrrrrrrrrrrr,pierre2486,17339758
360,信之惡魔,wtfggggggg,17874957
363,紅字的難道聽不出來這是KAJI的梶裕貴聲線?,JoJonoDIO,17352883
367,紅字反串？？？,ivyfwerxa,17354042
371,kaji低音炮愛爆…,lingpiangu,17340035
379,明天萊那就要坐下了!!!,stella90424,17491753
383,主席 好!!!!!!!!!!!!!!!!!,a121472132,19294632
390,主席好!,hkkyfdg123,17341349
400,法爾可好好,cheyenne0808,17397043
401,影帝欸,oceanidd,17343623
403,艾主席好陰險,FGH52368,17834776
410,前面那個摔車的好像不太妙,English1118,17339036
419,看好了各位，萊納要坐了！,dy524869,17939558
421,有想要傳達的心意嗎,gary830125,17365611
437,主席啊啊,Bellechiu072,17500183
444,主席好,Lockon0303,17339906
444,the演ㄟ,Ske7350,18105826
447,怕報,martin418563,18968503
451,沒說謊,moopenj05097,19344239
463,主席的聲音太好聽了這個聲線超棒!!!,j70296,17339273
463,危,l55421421,17339702
463,影帝,brick18712,17348715
464,KAJI 這個聲線真的很有轟焦凍的味道~ ~,JoJonoDIO,17352919
471,這樣利用小朋友....,sholfen,17338149
477,自動書記人偶 法爾可です,Omegaroot,17505997
483,二刷,t19780,17481418
485,主席最會演拉,ff2002999,17341176
490,嗯嗯嗯嗯嗯嗯嗯嗯,AOL960308,17366848
491,這個故事告訴我們以後都要先看一下別人的信,lingpiangu,17340100
494,自動書記人偶服務,ihatetoapply,17373397
495,家人🥺,ruby201067a,18656063
496,全面紫色那個（突然溫馨感上升超爆笑,Lagimolala3,18932586
506,1,ray4002012,17554240
510,艾主席,BreadlyMIKU,17344067
525,這裡接OP滿厲害的,y85784444,17388341
525,LinJeng2021/01/03,linjeng1127,17394962
535,還敢亂跑啊主席,enderhow,17337887
535,あぁ〜リヴァイと焼肉だ〜,Sannkaku6,17437139
536,會唱的一起唱,frr1122,17343016
537,新年很樂,vvsd18,17368817
564,嗑起來！0！,wkry,17404081
566,每週嗑藥（1/1）,MaybeRabbit,17341620
567,之後OP 白色的畫面會不會變成血色...,qwas88658,17340730
568,萊納你座阿,a32344725,17338732
568,啦里啦啦啦里里里啦,Dcd2000,17822730
571,啦啦哩啦啦,Joanna960517,17526320
575,拉拉拉拉拉,Poopgod,17346235
575,啦啦啦啦啦啦啦啦啦！,sadhappygood,17348337
575,全體起立!  萊納坐下!,ndsl619,17349637
575,拉拉哩哩啦,A48723822,17407050
576,開砲,eric880430,17356510
577,拉拉里拉拉,benson200403,17642957
577,ララララ,KCHEGYSZ23,18897881
578,啦啦啦啦啦拉拉哩拉啦小叮叮叮噹,Shang1228,18189789
579,"停播一周, 寂寞再來看一百遍",rona1321,17410498
580,啦啦啦啦,Dino112358ww,17360932
583,拉拉拉拉拉哩哩拉,e125526288,17369478
585,啦啦啦啦啦 啦哩啦 啦啦哩哩哩啦,Yhps,17341818
585,拉拉拉拉拉哩拉哩拉,Exaid2020,17381927
585,啦 啦哩啦 小叮叮叮噹,c1212444,17620338
585,啦啦啦啦啦哩啦啦哩哩哩啦,chen0907,17625317
589,啦啦啦啦啦,Yuejen0819,17351996
590,話說我看不懂為啥主席腳會?,jenny79716,17339663
590,第三季最後一集不是在海邊就結束了,jenny79716,17339671
590,拉拉拉拉 拉 哩拉 拉 拉哩哩哩拉,mirror0227,17609431
591,拉啦啦啦啦啦啦啦啦啦啦啦啦,pppocd951753,17406922
593,拉拉拉拉拉拉拉拉拉拉拉啦,d106087,17351900
594,啦啦啦啦啦,leedo56,19401611
595,萊納你座啊！！！！,jackey76,17338559
600,拉拉拉拉拉,hkkyfdg123,17341358
601,啦啦啦啦啦啦啦啦啦啦啦,Dino112358ww,17360919
602,拉拉拉拉拉哩拉拉拉哩哩哩拉,luluch1009,17942376
604,拉拉弟弟地搭斯,benson200403,17642960
605,啦啦啦啦啦,jaxine1234,17363211
605,啦啦啦啦啦哩啦啦哩啦,AA104007,18014281
605,啦哩哩哩啦,fairy1999107,18609461
606,啦啦啦啦啦哩哩啦啦哩哩哩哩啦,JJleojack,17490760
607,劈啪拉 劈啪拉 劈哩啪啦,b258794316,17674877
608,啦啦啦啦啦啦,Gerry1208,17338084
609,啦啦啦啦啦哩拉哩啦哩哩啦啦,ivyfwerxa,17354053
609,拉哩哩哩拉,abcd125611,17354389
610,拉拉哩哩啦哩啦啦啦哩哩啦,aced6124,17338407
614,劈啪拉 劈啪拉 劈哩啪啦,in30000,17373980
617,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,Yenyu1013,17368686
617,拉拉拉拉,cv31113,17582379
624,拉拉哩哩拉,fcd33576,17338657
627,為怕被爆雷，我都不開的，但片頭一定開🤣,j106015maple,18147746
628,啦哩啦 小叮叮叮噹,hyuchen,17607512
630,lalalalalelalelal,elliott001,17412635
634,好毒的op,a510600,18969962
635,吸毒啦！！！,a4518369,17339778
639,啦哩哩哩啦,Dino112358ww,17360942
639,啦啦啦啦啦啦啦里拉啦啦哩哩哩啦哩哩,XCINDYCC14,18429305
640,嗨,mie244030708,17973564
644,來來來，坐啊,melody50124,17779575
645,啦哩啦 啦哩哩哩啦  小叮噹,ttjh3721,17447606
645,色素,Kuoooo1230,17831964
646,啦啦啦啦啦啦啦,ZJren,17586265
651,不懂得才說難聽,aspiration94,17339796
654,啦啦啦啦啦啦啦啦啦啦,belomolo,17605434
660,啦,aced6124,17338424
660,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦！,AA0983630377,17348230
661,啦啦啦啦啦啦哩啦啦啦啦啦啦啦哩啦,baba4861532,18206445
667,拉拉啦啦啦,zewei1008,17341649
668,啦啦哩啦,Yhps,17341828
669,各位拉起來,zxc90614,18119959
669,啦啦啦啦啦啦啦啦啦啦啦啦,yhn1234,18128839
670,啦啦啦啦啦啦啦啦啦啦啦啦拉,Aziel0714,17665853
674,拉拉哩啦啦哩哩啦,Yufu20091112,17575609
675,啦哩哩哩啦,Rex20040205,17434660
677,啦啦啦啦啦～,Tiomut,19307836
678,這ＯＰ真的超神,wade1026,17554749
679,202111,ama35th,17368946
679,滴滴滴滴,JackjacKk,17777677
680,啦滴滴滴啦,j0127oe,17352703
682,每週固定一拉,f93100414,17352589
682,ラアラスリアラリリリア,KCHEGYSZ23,18897888
685,嗨爆,Dino112358ww,17360948
687,拉哩拉哩拉哩哩哩啦,knight0120,17338813
688,啦啦啦啦啦,a27378897,17343810
689,拉哩拉拉哩哩哩拉,lhh,17343324
690,拉哩哩哩拉,u10652014,17348345
690,啦啦啦啦啦,as0913621958,17550880
691,拉哩啦~~拉哩哩哩啦,jordy309,17416363
693,啦嘶踢嘶啦嘶踢嘶,liang30303bh,17943901
695,嗨嗨,Aa08394132,17351646
695,啦吸啦吸啦吸,Zha1324578,17960513
697,小雞逼逼八~,kklf22016,17338743
700,justice!,hkkyfdg123,17341366
701,拉哩拉拉哩哩拉,thomas86514,17341246
701,拉(ㄙㄧ) 我在拉啊～嗯嗯嗯嗯 出來了阿阿~(X,d106087,17351936
703,艾倫：法爾可你真好騙阿,B0979573571,18892113
705,顏色變豐富了 進化OP,Laffey3896,17338971
708,啦滴啦滴啦滴滴啦,Darse529119,17337434
708,這歌越聽越上癮，好對氣氛,pw7q,17343576
709,拉拉拉拉拉哩拉哩拉,gucayumi,17337539
714,拉哩哩哩拉,Eeeddd2002,17361925
715,啦啦啦,vbn5454321,17349941
715,很猶想法的op,richard50705,17927382
720,開吸,jims100008,17386668
720,屌,o3o3,18536033
721,拉一一一壓,kiki060588,17343222
727,拉拉哩拉拉,realicelin,17345706
730,啦啦哩哩哩啦啦啦啦,Yuyiiii107,18808618
732,拉哩哩哩拉,huang990607,17403883
732,拉拉哩拉拉拉哩拉 簽到囉,pkpk440666,17447979
733,喇舌喇舌拉拉拉拉拉,je7926,19385957
735,不啦就不舒服了,Yuyiiii107,18808624
736,新年簽到，各位新年快樂！！！,kala1234567,17371308
749,顏色有變豐富嗎？？,giveyours,17372741
749,拉拉拉拉,chenyi7307,17997299
750,啦哩哩啦啦啦啦,uhuio424,18894293
752,拉哩哩哩拉,jcshapa,17412690
754,拉哩哩啦,Lockon0303,17339929
754,拉拉拉拉拉拉拉,goldkingaka,17343732
755,Lalalalalaliiiiiila,DBgotnosham1,18111815
769,藝術就是爆炸！,prime17,17340062
770,啦啦啦啦啊,alenliao509,17339578
770,睡前腦袋都是這首歌ww,l125750878,17340351
775,喇機,a520050,17338179
780,等下集萊納坐下了,Xstartedzero,17532349
781,嗑起來,ga167639,17564902
782,拉拉拉拉,aa915900,17337414
784,好多鳥~~~,jordy309,17416393
790,拉拉拉拉啦雞比比吧,ehhh921112,17342099
811,拉哩哩哩拉,w0989558213,17366200
815,"eji wu,",q56564848,17364187
817,新年快樂,sosgee0857,17385725
820,啦啦啦,supercherng,17342086
826,不懂的才說難聽,aspiration94,17339791
834,神歌啊,Eeeddd2002,17361926
845,謝謝MAPPA爸爸把巨人做這麼棒,F14066193,17352749
847,注意 2倍速很嗨,pkpk440666,17570668
849,"戰爭以外都是黑白
意味著戰爭才是重點",NBA135792468,17375668
855,毒品開吸,atom2233,17337534
860,0.0,henryOvo,17337174
864,萊納你做啊~,henry20411,17339918
864,這歌猶點意思啊,melody50124,18002929
876,2021/4/13 01:11,Qgayya,19089196
895,意志的勝利,ehhh921112,17342109
895,簽,vbn5454321,17349947
896,喇舌喇舌拉拉拉拉拉喇舌喇舌拉拉拉拉拉,je7926,18126659
896,萊納你坐啊,suyuhe0224,18938242
902,辛苦你了 厲害！☞,plmoknqaz,17349311
909,アアアアア,KCHEGYSZ23,18897893
911,吸起來,c5084041,17345233
916,拉拉拉拉 拉~哩拉  拉哩哩哩拉,ndsl619,17352207
919,拉拉哩拉,c5084041,17345236
920,拉哩拉哩哩拉,S94790129479,17338779
926,我大日本帝國萬歲！,seer901231,17347079
926,德國的科學力是世界第一,gizmo3825,17711059
927,德意的一天,RedKing0731,17344600
928,拉拉拉拉拉ㄌ拉,a6960000,17339451
930,啦啦啦啦啦啦啦,Smi1eOUO,17341292
930,拉拉拉拉拉拉拉啊,goldkingaka,17343734
930,真猶你的,c1212444,17620350
931,每週黨衛軍(1/1),tku0510,17398466
932,每週黨衛軍（1/1）,tku0510,17373886
935,敬禮！,terry94322,17372144
935,捉猶社出征咯～,soldgodpig87,17765150
939,拉拉拉哩拉拉拉哩哩拉\,fcd33576,17338667
940,啦啦啦啦啦哩啦,john11230112,17364136
940,啦啦啦啦哩啦啦啦,Yuyiiii107,18808632
941,This is my last war～～～,Tiomut,19307847
942,拉拉拉哩哩哩拉哩哩哩拉,A8936,17339202
951,每週落枕（1/1）,cynthia2095,17659348
957,啦啦啦啦啦啦啦啦啦,Darse529119,17350186
964,啦哩哩哩啦 啦啦,Dino112358ww,17360965
969,好聽~,Lockon0303,17339934
975,第一個不跳op的動漫,c18401945,17380045
985,啦啦啦啦啦,supercherng,17342098
993,OP配著劇情好毛....,wangbrian,17351694
1025,看到大家在那邊拉拉哩哩害我笑了,Brendan95123,17677793
1030,神,pig150208,17350538
1039,拉拉哩拉拉拉拉哩拉,pkpk440666,17447987
1053,拉拉拉拉 拉~哩拉 拉哩哩哩拉,ndsl619,17352226
1055,ラスラアアラリリリア,KCHEGYSZ23,18897897
1060,啦哩啦啦啦哩哩哩啦,bosstt123456,17388587
1063,每一集最期待唱國歌的這個時刻惹啦啦啦里拉,Lagimolala3,18932620
1064,啦啦啦啦 啦哩 啦嘿 啦哩哩哩啦,hokywrjjq,17339458
1077,還要等1周ㄚㄚㄚ 這一集已經2刷了,rain746357,17395579
1090,拉 哩拉 拉哩哩哩拉,ndsl619,17349647
1095,拉哩拉哩拉哩哩哩拉,xikeweiya,17348514
1105,拉拉哩拉 拉哩哩哩哩拉,Hui930111,19394414
1115,拉稀拉稀,vbn5454321,17349951
1134,超洗腦〜(꒪꒳꒪)〜,Dino112358ww,17360993
1145,先跪了,zoe6032477,17489910
1150,Eeeeeeee,david4399,17695326
1155, 原本覺得超難聽 現在竟然覺得好聽到爆,joanna30820,17338394
1155,我的！         我的！       我的！,Wawaxuan,17879219
1160,0.5倍聽更棒，很多細節,MarsFortune,17340973
1162,拉哩壓拉哩哩哩壓,A8936,17339209
1192,誰來把這段之後畫面的白色改成血色的~~~,qwas88658,17340763
1193,涅槃之後!,ndsl619,17352250
1194,靠北大家有病吧,a8787948769,17782092
1209,覆滅重生!,ndsl619,17352259
1225,無你媽ㄐㄅ,Sue950802,17833992
1227,顏色可能會越來越多的意思,bluepooh713,17358594
1228,你才是真正的敵人,ndsl619,17352267
1235,拉基拉基,starstar9466,17344328
1242,ㄤㄤ,morrisgo666,17408798
1250,拉施 拉施 拉拉拉,vviiccttoorr,18128016
1251,幹,a950705,17369688
1252,登登 登登 登登 登登,m777447,17340904
1257,顏色不會越來越多 別再猜了,lolipop3131,17385487
1268,蔡B八才說難聽,aspiration94,17339815
1273,我的我的,clieasion,17340098
1278,我,KCHEGYSZ23,18897909
1280,怕周球,tw8876702,17710746
1281,我,Wawaxuan,17879233
1283,WAR,Giorno468,17345471
1284,我認為這op會隨著劇情推進色彩也會越豐富,j021012,17343938
1285,武德～,richard50705,17927426
1286,war,fcd33576,17338675
1286,窩,Dino112358ww,17360998
1293,窩,Darse529119,17350195
1295,登登登登 登登登登,Yuyiiii107,18808645
1307,挖,enderhow,17337908
1307,賣我,yunsyunho,17340181
1315,主席戰歌,zoe6032477,17489938
1315,莎莎給油莎莎給油,Yi28,18810490
1319,WAR,steven886779,17392129
1323,賣我,Poopgod,17346249
1327,my 我,ji3g4w84wu0,18092268
1330,好聽,Cheng207129,17418350
1331,還敢兇啊 冰鳥,Dean1212,17338756
1332,我,chenyi7307,17997316
1333,年輕人   不講不講不講不講,LOVEFISH0829,17426133
1351,我的！我的！我的！,Wawaxuan,17879240
1353,我的我的我的我的,KCHEGYSZ23,18897912
1355,我的我的我的我的,Smi1eOUO,17341337
1355,我的我的我的我的,terry94322,17372162
1355,我的我的我的我的,Strong861001,17489363
1355,My 武德,richard50705,17927434
1357,我的我的我的我的,vtja7a98,17345184
1357,我的我的我的我的!!,bibigood888,17399429
1359,我的我的我的我的我的,QQ54213678,17337899
1359,我的我的我的我的,fcd33576,17338677
1359,├我的┼我的┼我的┼我的┤,k5438920,17342093
1359,我的,Time606506,17342600
1359,我der我der我der我der我der我der我der,goldkingaka,17343741
1359,我的 武德 我的 武德 我的 武德,pkpk440666,17543192
1359,我的 武德 我的 武德 我的 武德,pkpk440666,17570680
1360,我的我的我的,Vivian6213,17341108
1360,武德武德武德武德,negget22,17344317
1361,武德 武德 武德 武德,RedKing0731,17344607
1361,我的我的我的我的,louies0430,17588248
1362,我的我的我的我的我的,Josh260111,17346625
1362,我DER我DER我DER我DER,ndsl619,17352308
1362,我的我的我的我的,Zha1324578,17960539
1364,我的 我的 我的 我的,yoyotomqoo,17338345
1365,嗨,gary523333,17339609
1365,我的我的我的我的我的我的我的我的我的,d106087,17352541
1366,我的我的我的我的,kickkick54,17370790
1366,我的!我的!我的!,luluch1009,17942389
1368,我的我的我的我的我的我的,baba4861532,18206453
1369,我的我的我的我的,wayne50914,17341510
1370,我滴我滴我滴我滴我,tsunelove,17352436
1370,我的我的我的主席！,ivy24242005,17440548
1370,武德 武德 武德 武德 武德,c1212444,17620411
1370,我的我的我的我的,Yuyiiii107,18808650
1371,我的我的我的我的,Darse529119,17350199
1371,"我的我的
我的我的",Dino112358ww,17361001
1371,啦啦啦啦啦啦(゜∀。),Su20030111,17452595
1372,我的我的我的我的,ji3g4w84wu0,18092270
1375,我der我der我der我der,Richie110555,17342116
1375,我的我的我的我的！,sadhappygood,17348360
1375,難聽><,Qgayya,19089210
1381,朝聖,scott0717,17340134
1382,WAR,awdrgy80029,17338860
1382,我的我的我的我的,bluepooh713,17358597
1383,歷代巨人上線囉 各位下去當爛泥,deadgodl,17655820
1389,我的我的我的我的,a27378897,17343823
1393,武德 武德 武德,no13pe,17380267
1399,我的我的我的我的,shock9035,17418927
1404,我的很靠杯欸笑死,astalinut,17337977
1408,沒人你淡水老街,lingpiangu,17340173
1410,彈幕爆炸啦～～,Iris91404,17367409
1414,我的~我的,steven886779,17392130
1415,我的我的我的我的,a4518369,17359342
1415,啦啦啦啦啦啦啦啦啦啦,ruby201067a,18254174
1420,JOJO冒險野郎 不滅鑽石,goodgooddad,17363730
1423,+1關彈幕,lovehappyh,17338329
1423,疊字字,witchhazel,18168488
1427,這標題害我聯想到吉良吉影XD,JoJonoDIO,17352848
1435,假逼,m24094404,17343507
1437,別吃藥,Dean1212,17338762
1438,(#63坐下前),MaybeRabbit,17371558
1444,我的我的我的,yhn1234,18128854
1445,吉良的最愛,johnson6587,17341334
1449,吉克的能力很強欸,Kiki931021,17350191
1455,在場有boki的上班族嗎,Joanna960517,17526361
1464,（#63萊納，你坐啊）,asdfgvcxz,17344132
1476,我的,AbyCrispHot,17399286
1479,原來是 Jotaro 的部分,starting878,17642186
1481,據透的請大家檢舉,clty3000,17339240
1484,手手,ff2002999,17341189
1488,萊納，你座阿,lin503295,17630656
1510,南南東,will998122,17457518
1514,哈哈哈和坐下前哈哈哈和,knight0120,17338836
1529,喜歡前幾季的,Qgayya,19089214
1535,我好興奮啊,tuchian2607,17337337
1580,希望還有The Final Final Season,Dannyisme666,17811269
1600,為甚麼連衛兵們都一副死人臉......,quietboepc25,18152100
1613,大總統萊了,FGH52368,17834839
1615,彈幕關閉在右下角倍數旁邊,id199800000,17400888
1622,難打頭,ff2002999,17341193
1629,博昇簽到,bowen0701,17965906
1633,巨垂,leedo56,19401619
1640,這些軍士的穿著打扮真像白金漢宮的衛兵,JoJonoDIO,17352940
1647,真正的紅衛兵,c20629,17361592
1652,印堂發黑,samhappy0303,18210195
1679,普魯士釘盔?,iven1106,17340647
1714,好高歐 200cm?,sunnygirl110,17337903
1715,安安,gongliankai,17676535
1726,move?,wang570286,18133262
1729,井上和彥的卡卡西大叔實在太好認了XD,JoJonoDIO,17352955
1735,好高！！,Nina941103,17979715
1735,巨,leedo56,19401622
1744,"我是鋼之煉金術師的弟弟,阿爾馮斯·艾力克斯",a2020266,17772852
1745,簽,b19920814,17342652
1749,沒戴帽子的Gyro Zeppeli,aaa28826055,17340060
1750,卡卡西,ac0114,17762508
1750,大總統好,FGH52368,17853604
1750,涯,jackhuang111,17932350
1751,我是旗木卡卡西,h710225,17391872
1752,這是五五開老師嗎,Ray96298117,17369036
1756,這位是馬萊真正的大總統,FGH52368,17563715
1760,火影六代目,ases60909,17351383
1765,魯休斯·馬份,bnzg1239,19201510
1767,小屁還,enderhow,17337924
1773,你好我是吸血鬼,kiss55663388,17568250
1786,居然還有這麼跩的家族,pw7q,17343600
1795,戴巴卡卡西,RinLicht,17382767
1797,KONO DIO DA!,anne921114,17338005
1797,Dio!!!!!,b27022602,18369132
1799,你相信引力嗎？,Joanna960517,17526387
1810,哈哈！卡卡西、快笑死,TERRY0725,18926094
1817,DIO,aoo20191557,17693039
1825,DIO!,wayne50914,17443854
1834,是我DIO噠,sfew,17337718
1849,注意戴巴左臂沒有徽章,amycovo0804,17341106
1858,迪奧不懶惰,goldkingaka,17343754
1859,我不當人類啦，JOJO,LTGAir,17341478
1860,人家是Theo不是Dio啦,kingcely1789,17342592
1860,井上PAPA是你吧 ! 卡卡西大叔聲線暴露了,JoJonoDIO,17352973
1871,前方據透彈慕！！！！！！,icky352,17375540
1874,我以為戴巴看vtuber,Wilson710079,17338224
1879,創哥應該是參考自梵谷弟弟的名字西奧Theo,JoJonoDIO,17352997
1887,卡卡西是你???,xs20afreedom,17341041
1890,揍敵客（誤,acewei9823,17358178
1894,Jo梗就是讚啦,a41117167,17893903
1895,喬斯達全皮膚,Joanna960517,17526397
1909,- _ -,MerinoSheep,17345567
1919,小朋友再吵下去我怕我會對我的耳機下手（,Misaki0430,17378033
1925,戰錘巨人真低調,o43913257,17341644
1925,約夢？,yuridia159,18370779
1926,漫畫這裡亂得不得了ㄚ,lingpiangu,17340224
1932,吵,Dino112358ww,17361027
1934,是我!DIO,steven886779,17392138
1935,女僕,d213213fd,17381719
1946,首先是巨垂瑞斯,leedo56,19401626
1981,那沙發設計不良了吧,jerojack5,17358781
2003,父親大人?,rock8013051,17340107
2005,難怪覺得聲音超級耳熟,bluepooh713,17358607
2010,這才是惡魔吧,richard50705,17927454
2031,一定是那個高大的士兵,h0o4w2a2rd,17339697
2034,出戲 卡卡西,Jamiemina,17962184
2040,我看出來了,Gameatime,17339946
2054,其實我有猜到,leegun,17347392
2070,哈哈是我啦,Aa0902163055,17351172
2075,戰錘欸,Hhhhhh0977,17340697
2083,前方有人爆雷戰鎚巨人 請關閉彈幕喔❤️,Tyler1109,17339354
2115,欸,f132043133,17382378
2119,聽到這聲線我最先想到的不是卡茲而是卡卡西,JoJonoDIO,17353033
2122,林北,mibkndmibknd,17342960
2122,巨錘瑞斯~~,tomhappy123,17625057
2157,我叫戴巴 是個戰槌巨人,e23123456,17340286
