time,text,userid,danmu_sn
859,因為自認有王族責任才覺得犧牲這點沒什麼吧,bnbnmm556,18526307
867,吉克是真正的惡魔,petrachen,19281766
870,一生只砍你一人,t78978900,18552418
870,好帥,WOistrue,18633084
873,我愛里維 <3 2606,mini1050214,19421397
873,兵長超帥,rrrwww0428,19886634
890,早安,Johnnynnk1,18624765
902,沒人要吉克我就帶走了,JD1889027,18530999
902,就算要犧牲這個世界也要拯救你,pong36020798,18536844
934,這隻隊伍素養很好,happynomore,18525140
939,我愛你兵長,Pekora520,18522137
943,兵長不變披風WWWW,jihro7575,18646331
950,吉八克,wu0h97j6u65p,18580001
957,兵長罵人超性感 有夠帥！！！,huahua910,18564001
962,138是在?,yhh1996,18533216
965,不歡迎個毛，一堆人看到兵長都直接濕了,harasyo,18523327
966,最好是啦幹,gracechen24,18555797
972,不要瞎掰好嗎,Aneyka,18536792
973,你會記得你吃過多少片麵包嗎,a091852535,18524674
973,不要瞎掰好嗎？,Valdrada,18535679
975,最不歡迎的在嗆最歡迎的,j123378987,18707716
976,哩工三小!!!!,fan9714,19435395
978,你才不受歡迎哩,kazuya159,18521797
980,艾主席給你們，我只要兵長(ಥ_ಥ),lsh301,18522558
980,去死啦你才不受歡迎,Yuyiiii107,18828958
985,性？,penny422,18521688
985,生命的價值能用數字衡量嗎?是 你不做出抉擇,d7d7ffgkt,18529883
985,生命能用數字衡量嗎?是 關鍵時你不做抉擇,d7d7ffgkt,18529906
985,就是放著讓情況變得更糟 沒有覺悟的人,d7d7ffgkt,18529916
985,就只是個懦弱的傢伙 面對事實都做不到,d7d7ffgkt,18529961
985,選擇就是捨棄,d7d7ffgkt,18530014
985,吉八克 WWwwwwww,Khbl,19129444
987,什麼啊我超愛里維的,hhh20061205,18522077
987,是我聽到一半就過去一拳了,happynomore,18525149
990,兵長超受歡迎人氣是你這隻猴子的幾兆*NNNNN倍,Yamoe,18528842
990,兵長我愛你,Yuyiiii107,18828954
991,醜男。,KCHEGYSZ23,18919967
993,不要瞎掰好嗎？,Valdrada,18535662
993,敢說我老公壞話??,piggyi2i7,18598708
995,我也喜歡吉克 吉克最好！,PuddingOxO,18703753
995,做抉擇兵長做的夠多了,petrachen,19281821
996,笑死,linkin5656,18558711
1000,去看看兵長人氣排名啦！吉克wwww,Ciaociao0129,18521413
1000,屁咧！,ruby201067a,18576756
1003,"人氣投票, 兵長的名次先看一下",Ciaociao0129,18536068
1004,至少比處男受歡迎,a9d6g3yy9,18522235
1005,不要瞎掰好嗎,fairy1999107,18650144
1006,去死誰准你亂講話,kakuemily7,19035725
1010,你絕對沒見過世面 喜歡兵長的人很多好嗎,Diamond87,18554094
1013,別瞎掰好嗎,love20051003,19717726
1014,嗆老公排行第一的人不受歡迎?,Chyoubahamut,18580216
1015,里維班：蛤？！,j70296,18531853
1016,我愛里維,celinehu567,18539962
1016,吉克也是好人只希望他能好好的QQ,candylu8338,18598628
1019,他現在根本沒有做資格的權利了他能選擇什麼,petrachen,19281828
1022,去看看現在週邊全部都是兵長好嗎？,sjay995,18577706
1029,人家是第一屆投票第一名ㄋㄟ,lingpiangu,18616869
1037,：我才沒有被討厭呢,u1020115,18521966
1040,笑死，被轟,Hanyangko,18703000
1042,兵長超受歡迎好嘛!!!!,mini1050214,19421401
1045,我才沒有被討厭,Yuanhengj,18531375
1045,love you~Levi~~,pamela0401,18537520
1045,里維超可愛ㄉ 好嗎,yuno17,19059621
1048,兵長娶我娶我！！！,huahua910,18564018
1049,太可愛！！！！,WOistrue,18631220
1050,太謙虛了吧,piggyi2i7,18598714
1050,跟我結婚！！！,WOistrue,18633096
1051,兵長我愛你拜託娶我,yolanda8610,18525255
1054,義勇 vs 胡蝶忍?,cover543,18663992
1055,有夠可愛,mingzi0917,18533532
1055,我愛你！兵長,gracechen24,18555813
1055,不是曾經吧????????,witchhazel,18639077
1055,這句話其實後來想想會覺得兵長很心酸...,wu0h97j6u65p,18832602
1056,老公最棒了啦！！！,ku2003092400,18555173
1057,可愛死了,Valdrada,18535695
1057,兵長我愛你!!!,fan9714,19435401
1058,我老公❤,Titan0521,18521907
1060,最受歡迎了好吧,Yallin,18520887
1060,你最棒啦兵長大寶貝～,jeanny00384,18521698
1060,我愛你！！！！！,Sarah1029,18542512
1061,里維好可愛>//////<,Avery17502,18521954
1062,也受歡迎過，是指喜歡兵長的人幾乎都死了..,L123456L,18527893
1063,哈哈哈,luo88092,18534317
1064,兵長超會讀人心..,wl02959515,18523241
1064,好可愛(´⊙ω⊙`),coco487,18526513
1064,最受歡迎的94我們家兵長啊,yoyowoolala,18552085
1065,笑死哈哈哈哈,jenny79716,18523568
1065,等等這是傲嬌,kuankuanowo,18540123
1065,老公人氣最高！,Ciaociao0129,18550216
1065,哈哈哈哈,jenny79716,18631440
1065,矮柱：我才沒有被討厭,a5158851588,18817519
1067, 佩托拉ㄨㄨ,zxcvcindy,18526071
1069,里威老公！！！,azz6664487,18522878
1070,兵長超可愛(((o(*ﾟ▽ﾟ*)o))),Shark1619,18661732
1073,ㄟㄟㄟ ㄟㄟㄟ ㄟㄟㄟ,a57188577,18541778
1075,很受歡迎阿,sun731569,18520802
1075,超可愛兵長(⁎⁍̴̛ᴗ⁍̴̛⁎),Xhann626,18522934
1075,我才沒有被討厭,mayday0513,18524537
1075,老公不要害羞啦><,hermia0420,18528852
1075,豪可愛喔～～,celinehu567,18539973
1075,笑😂,n20050711,18625714
1076,兵長砍猴,ggcc8,18533336
1076,吉克好敷衍XDD,Valdrada,18535703
1076,兵長超好笑,alvkwc,18624326
1077,幹有像富岡www,MSLINmslin,18540889
1078,我才沒有被討厭！,pw7q,18530115
1080,不准欺負我兵長,Neko0905199,18576695
1080,好可愛qqqq愛死你了,fairy1999107,18650175
1080,太可愛了吧,OuO941106,18713157
1080,請問這部漫畫還有人比兵長還受歡的嗎？？？,q830219,19828620
1081,兵長我愛你~,shibayee,18529522
1081,呃…？？彈幕,Q14123579,18535961
1081,兵長看這裡~~~!!揮手,setsuna49,19214199
1082,好可愛!!,ZZ911019,18593379
1083,仰慕兵長的里維班已經沒了啊,mark0179538,18641672
1085,等等這是水柱上身嗎www,ifantasist,18525959
1088,可愛🤣,Johnson414,18535956
1088,XDDDD,u0052017,18549329
1089,佩托拉........,vacanter,18543704
1091,這彈幕好可怕,Xiaoen59420,18539307
1092,我大兵長可愛死啊啊啊!!!!!!!!!!,aassq24,18638508
1096,好可愛wwwww,dollcai013,18537677
1100,兵長,chicken1107,18737276
1100,兵長股票暴增,chicken1107,18737280
1101,兵長請娶我,Pekora520,18522143
1101,鬼滅黑也都7414,Bao01033,18636505
1105,我我我 我喜歡你兵長,peggy0039,19862095
1109,可可愛愛(⁎⁍̴̛ᴗ⁍̴̛⁎),WOistrue,18631222
1110,拜託娶我里維 我愛你,Tanjirouuuu,19394530
1120,彈幕高潮了,Joy0617,18607333
1124,笑死,foreveral6,18520639
1126,啊啊啊兵長好可愛~~~~~,zoe9333,19724218
1128,畫風變回來了？,Winber,18522941
1155,兵長 請原地跟我結婚❤️,q830219,19828643
1158,結婚拉結婚！！！,WOistrue,18633100
1158,子安VS神谷RRRR,jihro7575,18646468
1160,兵長請你原地玩弄我的感情！！,Yuyiiii107,18828974
1185,最愛兵長!!,mini1050214,19421404
1207,拉拉拉拉拉 拉里拉 拉拉拉里里拉,asd89315,18526718
1251,0,ted021355,18527804
1255,老師音樂請下,Jane881027,18583287
1258,要放OP了,rich9981,18525877
1281,拉拉拉哩拉,MattLin0613,18581560
1300,全體肅立!唱國歌!!!!,Aneyka,18536845
1300,咳咳咳 來 大家一起蛤,Yuyiiii107,18828980
1305,在嫌疑人面前接到情報反應那麼大也太智障了,junfors1,18588528
1310,LinJeng2021/03/11,linjeng1127,18558743
1314,阴乐起,l2055212793,18590767
1314,警告 有嚴重據透,mtes4607,18593799
1314,為了主席 為了葉卡 獻上國歌!!!!,a121472132,19303337
1315,11,yichi0318,18521711
1321,國歌起,An960921,18599573
1325,啦啦啦啦啦,jyt355287,18823479
1329,覺得這季op不太適合進擊的巨人的感覺,j123378987,18707887
1348,啦啦哩哩啦哩拉啦哩哩哩拉,Mike4180,18525513
1350,芋頭一起唱國歌,P950426,18526542
1350,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,sadhappygood,18545599
1350,啦啦啦啦哩啦啦哩哩哩啦,Yuyiiii107,18828986
1352,啦啦啦啦 啦瀝瀝啦,Quentin1991,18751960
1355,啦啦啦啦哩啦啦啦,Cis7771,18526720
1355,唱起來 手搖擺,Vovo33,18536740
1355,每週の子呪文,Jerry34278,18580136
1356,啦啦啦啦 啦哩啦哩啦 啦啦哩啦,oeashh,18567523
1358,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,L1153315,18567364
1360,拉拉拉拉,marcia961126,18539358
1360,啦啦啦啦啦啦啦啦啦啦,weichelin,19796154
1361,拉拉拉拉,hhh20061205,18522089
1361,拉拉拉拉拉,crazyvece,18522930
1361,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,QwQooplk,18833272
1361,啦啦啦啦啦啦啦啦,ghj78978,18865487
1362,淋淋漓漓淋淋漓漓淋淋漓漓啦,a70222,18530432
1362,拉拉拉拉拉拉拉,Jojowwe0928,18569360
1363,拉拉拉拉拉拉哩拉拉拉哩哩哩拉,celinehu567,18539988
1365,空降的通通打下來,ifantasist,18525971
1365,拉拉拉拉拉拉拉拉拉,wu9215,18527689
1365,全體起立! 萊納坐下!,ndsl619,18530362
1365,啦啦啦啦,ruby950712,18533126
1365,啦啦啦啦啦哩啦啦啦啦啦啊,Curryou5987,18577505
1365,唱國歌～,Aa0963554970,18772543
1365,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,KCHEGYSZ23,18919977
1366,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,Arthour,18540660
1366,   啦起來！,alvkwc,18624339
1367,啦啦啦啦啦啦哩啦,love20051003,19717746
1369,啦啦啦啦啦啦,tim5520837,18527509
1369,啦啦啦啦啦哩哩啦啦啦啦啦啦,CHT528990,18533645
1370,啦啦啦啦啦啦啦啦啦啦啦,scott0919,18522187
1370,啦哩啦啦哩哩啦,leosky0803,18729848
1371,啦啦啦啦啦啦哩啦啦啦哩哩哩啦,knight0120,18530216
1372,啦啦啦啦啦,r12761276,18633933
1372,拉拉哩拉拉拉哩哩拉 拉拉哩哩拉,Xstartedzero,18635358
1374,啦啦啦啦啦啦,s93030215a,18536134
1375,啦啦啦啦啦啦啦啦啦,ab960126g,18522237
1375,啦啦啦啦啦哩啦啦哩哩哩啦,Q123230905,18522403
1375,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,coco487,18526521
1375,拉拉拉拉拉拉拉拉拉拉拉拉,Jk40231,18610791
1377,敬禮！,asd212611100,18521202
1377,拉哩哩哩拉,blackcat9456,19107469
1380,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,mingzi0917,18533552
1380,啦啦啦啦啦哩啦,Yuyiiii107,18828989
1381,啦啦啦啦啦啦啦啦啦啦啦啦,scott11232,19821858
1383,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,m123196636,18954107
1384,拉拉拉拉! 拉~哩拉  拉滴滴滴拉~,ndsl619,18620353
1385,啦啦啦啦啦啦啦,AA104007,18536517
1385,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,francesca000,18798816
1387,啦啦啦啦,Hwhat123,18523722
1388,啦啦啦啦啦啦啦啦啦啦,ghj78978,18865468
1391,拉拉拉拉拉拉拉,radseg,18753044
1392,拉拉拉拉拉拉拉拉拉,a10855024,18522738
1392,啦啦啦啦啦啦哩啦 啦啦哩哩啦,satan7599,18528073
1392,拉拉拉拉拉哩哩哩拉,ko2004117,18743492
1393,預備唱！！,player0309,18531638
1393,138難民報到……,j70296,18531868
1395,拉啦啦啦啦,jacky6109,18543148
1398,LALALALALLAL,aung0137,18524528
1398,拉哩哩哩啦,jacky90518,18531268
1400,啦啦啦啦啦啦哩哩啦,leotang1228,18528308
1400,啦哩哩哩啦,fairy1999107,18650286
1400,啦啦啦啦啦啦啦,Mike1020,18960056
1400,啦啦啦啦啦啦哩哩哩啦,Mike1020,18960059
1401,哩哩拉拉哩拉拉拉哩哩哩拉,meogoo,18527298
1403,拉哩拉~~~~~拉哩哩哩拉,linkin5656,18558728
1405,啦啦啦啦啦啦啦,yingchu0915,18657604
1409,拉拉哩拉拉拉哩哩哩拉,celinehu567,18539992
1410,啦啦啦啦哩哩啦 空空簽到！！！,h36361212,18526564
1414,拉拉拉拉拉拉拉拉拉,auigl88522,18521287
1416,lalalalalalalaa,milton910718,18565337
1419,啦啦啦啦啦啦啦啦啦啦啦啦啦,joann970923,18539443
1420,啦哩啦啦哩哩啦 啦啦啦啦啦啦啦,stormek0223,18672434
1420,啦啦啦啦 啦哩啦 喇哩哩哩啦,WinnieMifan,19874053
1421,好像真的有變更彩色的感覺欸...,zxcvcindy,18526098
1422,"啦哩哩哩啦
啦哩哩哩啦",a36467141,18540015
1422,這OP明明就超適合第四季劇情 前面的搞笑,kki77862,18933277
1426,拉拉拉拉拉拉拉拉ㄌ拉ㄌ拉ㄌ ㄌ拉ㄌ拉,iou9703,18540511
1426,啦哩哩哩哩啦啦哩哩哩啦,gina980809,18907282
1427,拉拉拉 拉拉拉,chyunine,18534007
1429,啦啦啦啦啦,piggyi2i7,18598726
1434,啦啦啦啦啦啦啦,Aneyka,18536867
1435,啦啦啦啦啦啦啦啦啦啦,sam19334688,18535292
1435,第一次啦,alice5409,18540594
1435,啦啦啦啦哩哩哩哩啦,Yuyiiii107,18828993
1437,唱國歌阿妳各位,kyh101,18524636
1437,哩哩啦啦啦啦哩哩啦啦啦,Valdrada,18535710
1437,啦啦啦啦啦啦啦啦啦啦,ryanman0410,19321009
1438,138報道,celinehu567,18598662
1438,啦哩哩哩啦,yingchu0915,18657613
1441,拉X100,g789120333,18524291
1441,拉拉拉拉拉拉拉拉拉拉,g789120333,18524293
1442,拉拉拉拉拉拉拉拉拉拉拉,TianyuMio,18523132
1442,拉哩拉拉拉哩哩哩拉,L1153315,18567375
1445,芋頭一起唱國歌嘍！,P950426,18526549
1446,ㄌㄌㄌㄌㄌㄌㄌㄌ,qazwsx123456,18616086
1449,啦啦啦啦麗麗里麗麗啦,zxcv870908,18531514
1450,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,andy3667251,19753356
1454,拉拉拉拉,dragon51505,18528864
1454,拉哩哩哩拉,ji3g4w84wu0,18566087
1454,喇西喇西,A5843707,18810961
1457,拉拉拉拉拉,ssslicer,18520706
1457,拉拉哩拉拉拉哩哩拉,pkpk440666,18533730
1460,估計這季不會換op了吧,Rinlove5t,18521928
1460,啦啦啦啦啦啦啦啦,sam19334688,18535295
1464,拉拉拉拉拉拉,jason540668,18521607
1464,拉拉拉拉,s18113209,18568108
1465,啦哩哩哩哩啦啦啦啦啦,Yuyiiii107,18828997
1468,啦啦啦啦啦啦啦啦啦啦啦啦啦,cxian150013,18537339
1470,啦啦啦啦啦啦啦啦啦,Yiler7777,18552084
1472,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,yjchen940307,18523668
1480,拉拉拉拉拉淋淋漓漓里淋淋漓漓里啦,a70222,18530441
1480,拉拉拉拉拉拉拉,Chang860708,18870229
1481,拉拉拉拉拉拉拉拉拉拉拉拉拉,ss267735,18680878
1481,啦啦啦啦啦啦,KCHEGYSZ23,18919985
1481,啦啦啦啦,zoe9333,19724230
1482,啦啦啦啦啦啦啦啦啦,Hwhat123,18523725
1483,每週一次的OP療癒時間,pw7q,18530138
1483,拉拉拉里拉,chunyee,18546939
1485,蕭丁黨,wang9486,18524678
1485,拉稀拉稀拉稀,Yuyiiii107,18829000
1487,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,liubingxun87,19473749
1487,啦啦啦啦 啦哩啦 喇哩哩哩啦啦啦啦啦,WinnieMifan,19874057
1489,啦哩啦啦哩哩啦,hokywrjjq,18530377
1490,啦啦啦啦啦啦啦啦啦啦啦啦,b26621049,18526378
1491,拉拉拉拉,lemon33445,18523403
1492,拉哩哩拉,davidddd,19369400
1493,lalallalalalalalalallaalalala,fay585858,18627384
1494,啦里拉里拉里,zxcv870908,18531517
1495,拉拉里拉拉拉里里拉,aa2754,18904118
1496,拉拉拉拉,b31346269,18527469
1497,你各位國歌唱起來,nightmoon0w0,18531171
1498,好好笑,yian03290,19042434
1503,拉哩哩哩拉,tina091503,18549518
1505,彩色欸,hacocotica,18534935
1508,拉拉拉拉拉拉拉,IFengShaoI,18528975
1508,3 little,Qboyyaaa,19263953
1511,拉拉拉拉拉拉~,g789120333,18524303
1511,拉拉拉哩拉哩哩拉拉拉拉哩拉哩哩拉,a2640557,18528290
1515,趙伯旻,aqa666,18599154
1517,拉拉拉拉拉,jason540668,18521610
1518,拉哩拉拉拉拉哩拉,qwe25149,18555019
1518,喇舌喇舌拉拉拉拉拉,je7926,18812621
1521,啦啦啦啦啦啦啦啦啦啦,whathelol,18808502
1523,星期一就要吸這個,pk017,18520704
1524,第一次看到這麼多字幕組,p00601092p,18695205
1527,拉哩哩哩拉！！！,kuo78925,18531312
1527,不要換op!!!!,love20051003,19717753
1529,啦啦啦啦啦啦啦,qazwsx123456,18616089
1536,拉拉拉拉啦啦,sandy50240,18524790
1545,拉哩拉哩哩哩拉,wasdjk0304,18554529
1545,拉哩哩哩拉,Ian900812,18704872
1547,啦啦啦啦啦啦啦,whathelol,18808505
1552,拉 拉拉拉拉拉拉拉拉拉,hank09816267,18895317
1553,拉拉里拉拉拉拉,gba6041100,18525228
1558,拉拉拉哩拉哩哩拉,a2640557,18528293
1558,拉哩啦啦啦啦哩哩哩哩啦,rei196,19074569
1561,拉哩哩哩拉,ighigh7979,18621627
1567,國歌絕不能跳過,ssslicer,18520709
1574,睡你媽逼嗨起來,Chris960811,18522601
1575,啦啦啦啦啦啦,Dennis521370,18534139
1575,拉先拉先拉拉里里拉,aa2754,18904120
1576,拉拉拉,dragon51505,18528875
1577,感覺拉拉哩哩拉變少了QQ,pkpk440666,18533732
1579,拉基拉基拉基拉基,qw1231158,18983555
1580,啦啦啦啦爽,alice5409,18540601
1585,啦啦啦啦阿~~,Jerry0810110,18659364
1591,暴雷OP,mtes4607,18523156
1591,謝綠字,jummy53,18527432
1592,啦啦啦啦啦啦啦啦啦啦啦啦,morgans13568,19883887
1595,簽啦哪次不簽,ax39732389,18557952
1600,簽,busyuan,18530475
1610,啦啦啦啦啦啦,a123943053,18525379
1631,哩哩啦啦啦啦哩哩啦啦,Valdrada,18535716
1632,據透,mtes4607,18523518
1644,幹一直以為op終於沒據透了 看來是我太菜了,charlie9987,18526846
1649,哈,Mina520407,18671292
1650,啦啦啦啦啦啦,alt5678,18528696
1660,喔耶,H20060110,18522371
