time,text,userid,danmu_sn
691,阿是不會拉喔,bladon0724,18873654
695,一次兩集！我好興奮啊啊(;´༎ຶД༎ຶ`),cc7655977,18732037
705,太好聽了,Yuyiiii107,18829402
705,不想拉拉了QQ,Sazasa,18833156
707,啦啦啦啦啦啦啦啦啦啦啦啦,eason158158,18746235
712,lalililila,Chang860708,18870464
713,拉哩拉哩哩哩哩拉,wasdjk0304,18737174
729,在,Zha1324578,18731964
735,看起來,jay6240918,18731026
735,簽爛 誰管上課,jim451880,18731712
735,領紅包了,jojo22703667,18741225
736,怎麼有種色彩越來越濃的感覺,shikicomicer,18749089
740,啦啦啦啦啦啦啦啦,q0980000321,19507734
745,羅工鮭魚簽到,Dick920502,18732615
745,拉警報拉警報,golden0916,18735489
745,在,sszz9900,18741614
747,蝦給,GOOGLEl,18757500
752,特地早起看,NorthRiver0,18734337
760,不在,eli970725,18744352
760,在啊啊啊啊,A24438212,18750017
763,畫面有變不一樣是真的,Lagimolala3,18938497
767,裡死買累死我,hhh20061205,18740060
771,地鳴!!!,Pikachu0418,18735513
775,簽啦 哪次不簽,fairy013077,18733740
779,屎罵,oorange0103,19066404
782,可以聽兩集啦啦啦,n3ds1209,18733851
785,啦啦啦啦,t9205150405,18733937
790,我的我的我的我的,Mcgeelin,18788637
790,啦啦啦啦啦哩啦,q0980000321,19507741
794,預備~起,justin1120w,18828689
795,管他要不要上課噢,Yuyiiii107,18829405
795,拉哩拉拉哩哩拉,q35g6j7,19031655
797,LALALALALALALALAALALALALA\,webber6677m,18751423
799,德國的科學力是世界第一,gizmo3825,18761589
800,啦啦啦啦啦啦哩拉艘拉哩哩哩勒,silverknief,18732836
800,主席來了 快起立,book0529,18777581
806,每週行軍(1/2),Xiang880930,18736198
808,拉起來！！！,kuo78925,18746730
809,拉拉拉拉拉啦啦啦啦,davidddd,19385324
812,拉哩哩哩啦,tomac9797,18733973
815,拉拉拉哩拉拉拉哩哩哩拉,cindyhonda,19335702
825,啦啦啦,j47156234,18734022
825,簽,s20105889,18734956
828,跟著節奏跳僵屍舞~,ThiefFan,18739177
834,拉拉拉拉拉拉,z6131033,18738626
837,啦啦啦啦啦啦啦,pcasoldtwo,18735557
844,啦啦啦啦啦啦啦,jerry3589,18785727
845,啦啦啦啦啦啦,yichu,18733868
850,明天直接曠課吧 兵長我來了,Yuyiiii107,18829410
854,簽,Alvin12,18756865
860,德意志萬歲,yo950719,18739600
861,拉拉拉拉拉拉拉拉拉,bravo021733,18738378
865,吉克液,welsonhsieh,19101350
887,我又沒欠你錢,qq20000831,18732261
890,一次兩集有夠讚,ziyu911001,18739244
905,啦吸啦吸啦吸繼續啦,JMSandy,19777363
910,向偉大的艾主席敬禮！,lian920418,18731371
921,特地翹課看 好爽,JJ903255JJ,18734786
925,早上四點半看到爆啊,pr1meX,18733017
927,拉哩拉 拉哩哩哩拉,mio94412,18938020
936,拉哩哩哩拉,hank08020708,18736498
937,LALALALALALALLAALALALAALLALA,webber6677m,18751428
939,LA,rifjvntughb,18732100
939,222,eric38917,18739967
942,吼呀,wju620ian55,18755265
945,110會考5C戰士報到,Yuyiiii107,18829422
948,啦啦啦啦 啦哩啦 啦哩哩啦,daien,18743512
958,吸 爆 ！！,Phoebetseng,18736257
962,拉哩!,Qooh2021,18736655
972,啦啦啦啦哩啦 啦哩哩哩啦,ptts10905,18731970
979,同鮭魚進,vs246810,18737422
985,大家好我叫台灣第一鮭魚偉人,Raycha2,18740895
992,今天生日 有2集可以看太棒了,asd995030,18735562
1004,無聊的歌,skirt,18752180
1006,啦哩哩哩啦,Dino112358ww,18745074
1008,張輝志你垃圾到底要不要倒,showyo47,19876021
1010,Lalalalalalalalalala,welsonhsieh,19101357
1013,我叫鮭魚,zheweixu,18731848
1026,啦啦啦啦啦里里里里拉,Susan980629,18744101
1028,拉哩,cindyhonda,19335706
1030,橘字你叫鮭頭喔！,Sanada2415,18734240
1043,好爽喔  一次兩集,wasdjk0304,18737178
1048,肝臟撒撒給油,Rotoee424,18733684
1049,吸起來,scott0717,18743052
1060,鮭頭笑死,linjeng1127,18754539
1064,啦啦啦啦,oraika0,18731849
1068,啦哩啦啦哩哩啦,Nu724148,19020301
1071,啦啦啦啦 啦哩啦 啦哩哩啦~~,daien,18743525
1072,覆滅之後!,ndsl619,18743887
1088,翹課+1,bonnie940710,18734872
1088,涅槃重生!,ndsl619,18743890
1090,剛剛看錯集的喊個又,eli970725,18744387
1092,周一救贖,sean30349,18735268
1099,真確之敵!,ndsl619,18743895
1102,射了,VX72qg82,18742489
1108,你太兇 先練球,bravo021733,18738384
1110,干 我空降失敗,Rinlove5t,18739327
1126,鮭魚!!!!!!,Yun0914XD,18833852
1127,啦哩哩哩啦,jinnnu,19434299
1129,拉啦啦啦啦啦啦啦啦啦,Jerry890725,18733062
1140,OP是不是加薪畫面了 多了一個新的爆炸,ioneleo9,18731300
1145,黃字給我站住,Yuyiiii107,18829429
1146,"我
我
我
我",JMSandy,19777374
1149,超好聽ㄉ,Qooh2021,18736661
1149,窩,JJwang1995,18751444
1152,冰冰姐是誰的？,jason332408,18779205
1155,簽,shareps2,18740642
1160,我,t9205150405,18733942
1160,我,KCHEGYSZ23,18934436
1160,Lalalalalalalalala,welsonhsieh,19101365
1163,我,r12761276,18757218
1164,我的我的我的,davidddd,19385331
1165,準備,Caryn921226,18831067
1175,鮭魚壽司誰的,alien2204,18733272
1175,賣我,t9205150405,18733944
1175,EMT是誰的！,stormek0223,18795517
1175,誰的！！大聲喊出來,Yuyiiii107,18829434
1182,我,coco487,18744100
1182,誰改名叫鮭魚,fay585858,18883333
1184,買我,Harteeeww8,18743682
1184,樓下的別再冰冰姐了!!!!!!!!!,Antony0516,18886627
1185,誰有改名鮭魚,lian920418,18731396
1190,這盤鮭魚是誰的,silverknief,18732840
1190,大家好我是張鮭魚之夢,SingYao883,18781025
1191,買~窩~,Dino112358ww,18745087
1192,買哦~~買哦~~~,daien,18743534
1196,我的我的我的我的我的我的我的我的我的我的,Badkind,18742250
1197,我,Qooh2021,18736663
1200,我的我的我的我的我的我的,Yuyiiii107,18829440
1201,買我,z6131033,18738629
1201,告訴我誰的！！！,kuo78925,18746746
1204,我,Mike4180,18743302
1209,我,Jerry890725,18733064
1210,鮭魚500賈碧50元,silverknief,18732812
1210,My,welsonhsieh,19101368
1214,"今天生日的那一位, 祝你生日快樂",b871003,18742653
1216,誰的醋飯沒吃完,RUBY98127,18744205
1219,只有今天限定,tomac9797,18733982
1220,買我,r12761276,18757219
1221,紅單沒繳是誰的?,justin1120w,18828700
1221,鮭魚鮭魚鮭魚鮭魚,Goveteao,18846521
1222,我我我我我我,Matt910802,18803826
1222,我,S0120058,18835104
1223,買我,JMSandy,19777378
1224,同鮭魚盡,vs246810,18737429
1225,我的我的我的我的,crazyvece,18736102
1229,我,rifjvntughb,18732108
1229,每周我的(4/8),Eddy20060210,18745062
1230,張鮭魚之夢,robert036300,18739094
1230,我的我的我的我的,bbhvic1992,18739202
1230,我的我的我的我的我的我的我的我的我的我的,sadhappygood,18753695
1231,我的我的我的我的,w8362255,18741369
1231,我的 我的 我的 我的,yoyotomqoo,18742017
1233,我的我的我的我的,w0989558213,18767567
1234,我的我的我的我的,celinehu567,18747616
1235, 1KKKKKKKKKKKKKKKKKK,he95019,18734682
1235,我的我的我的我的,cheater69696,18738203
1235,我的我的我的我的我的,scott0919,18739839
1236,我的我的我的我的我的我的我的我的我的,iop2486,18742036
1236,我的我的我的,Arthour,18776220
1237,我的我的我的我的,Zha1324578,18741531
1237, 武德武德武德武德~,ndsl619,18743934
1237,我的我的我的,cesium202,18744155
1237,我的我的我的我的我的我的我的我的我的我的,H0986252665,18771347
1238,武德武德武德武德,negget22,18733168
1239,我的我的我的我的,Zha1324578,18739746
1239,我的我的我的我的,q35g6j7,19031666
1240,我的我的我的我的,srpg99,18741798
1242,我的我的我的我的我的我的我的,special30708,18735098
1242,我的我的我的我的,leo49663024,18741537
1242,我的我的我的,foreveral6,18747181
1243, 我的我的我的我的,ljiaying0817,18736944
1244,我的我的我的我的我的我的我的我的我的我的,zoey1106,18777526
1245,我的我的我的我的,linjeng1127,18754545
1246,我的我的我的我的,coco487,18744110
1246,我的我的我的我的我的我的我的我的,Susan103024,18959225
1248,烏德 烏德 烏德 烏德 烏德 烏德,pkpk440666,18736376
1248,我得我的我的,bravo021733,18738388
1249,誰的誰的,mh631,18735184
1249,我的我的,mimisu0604,18739483
1251,我的我的我的我的我的,JMSandy,19777389
1254,我的我的我的,weber890417,18736177
1255,我的我的我的我的,alice881001,18734997
1255,我的我的我的我的,su20060402,18741152
1258,我的,Ajimmy0521,18798188
1258,我的我的我的我的我的我的我的我的我的,vision95678,19719696
1260,我的我的我的我的我的,Rinlove5t,18739335
1260,我的我的,a33899850,19810875
1262,我的我的我的我的,Dino112358ww,18745099
1262,寶拉我的啦,ke58175175,18798769
1265,我的我的我的我的,fairy1999107,18742685
1266,我的我的我的我的,Aneyka,18886459
1273,我的我的我的,JZFZZZ,19605009
1275,鮭魚在嗎？,gilou8792017,18747463
1275,我的我的我的我的我的,stormek0223,18795519
1276,鮭你老木,sinro2009,18752938
1279,我的我的,JJwang1995,18751446
1291,我的,z6131033,18738630
1295,我們,cc360123,19585995
1296,都我的,wasdjk0304,18737184
1298,紅包,qwop195641,18742843
1304,殘暴的殘~~~~~~~~~~~~~~,pes00515,18860085
1305,殘暴炎魔,bullethell,18734306
1310,我已經準備好衛生紙了……,hhh20061205,18740082
1315,我已經準備好衛生棉了………,Leofuh0726,18741299
1326,爆餓,lpbig159,18744023
1330,肝臟 撒撒給,zxczxc930921,18741166
1331,來啦~~~,jenny79716,18744071
1332,等等，衛生棉那個（？,Dino112358ww,18745113
1333,殘暴的紅包,sfsm,18733836
1337,我居然在這裡看到殘暴的殘...,vision95678,19041527
1344,殘暴的殘,yuxun1119,18734867
1355,月薪沒3萬的手放桌上！,A122040251,18747525
1363,一天吸兩集巨人好興奮,golden0916,18735505
1365,主米卡莎月薪不到30K手還不放桌上？,ap840323,18740553
1365,主席好,nautlus,18740703
1365,我已經準備好入土吃鮭魚了,afs10279,18756845
1367,河童君 我想妳了~~~~~~,qwe818108,18747419
1372,經費之鐘擺,gary1357,18913622
1375,入伍的那位加油,Levierenlaw,18741265
1376,時鐘上的數字是倒過來的漢字,Costco5566,18826577
1378,殘暴的殘-蔡哥😂😂,allen0601,18766789
1383, 請你跟我這樣做,HuiHui0503,18743047
1387,我覺得這集翻暴惡比較讚,woomuse,18735401
1395,咬惡徒田勝傑,momo55669,18741013
1398,簽,b0978519879,18928170
1400,米卡莎：等等就要收假了......,paul13579p,18756614
1405,月薪不到3k的手給我放桌上,aaa0417,18734015
1420,明天入伍+1 QQ,j89234548,18735186
1423,來句吉祥話啊,kklf22016,18744771
1423,怕.jpg,Twister91,18747804
1425,今天有夠冷,clothj06403,18736758
1425,開始瞜,mm0956482717,18946891
1425,假幣嚇瘋,Wuu1230,19094016
1429,看了沒 冬瓜茶,heven2626,18737297
1432,TSJ 咬亞走,k157a8,18785011
1445,殘暴的殘！！！,Jacky66543,18734944
1455,換賈碧坐下了,mon111000,18741864
1456,領紅包啦,hohobh,18733208
1460,嚇到不行！,pw7q,18731052
1467,月新不到30K的手放桌上,wiston5475,18804614
1470,紅包,john95038,18735197
1471, 庫洛洛??,flowerqqqq,19026541
1486,嘎逼吉祥話先說幾個來給叔叔聽聽,B0979573571,18734209
