time,text,userid,danmu_sn
107,三刷,a12552133,17639506
107,一個就很可怕了，還五個，厲害,luky5232,18925915
109,簽到 第二天三刷,pkpk440666,17647972
110,我的我的,love50921,17657983
112,安安安安安安,Poetry1116,17655251
120,靠北,Chen120444,18084116
121,右上是不是跟女僕的,tpc111th,17680117
126,幹,Willichen666,17712690
127,二刷！,CheriCheri,17758409
128,去天國,asd885624,17650414
130,YouTube 臺灣正氣組簽到,z80712,17636672
135,簽,WTFmsg,19573396
136,YO,ian1987519,17643117
136,154615321523145641546486刷拉幹,fqfq123321,17893061
137,簽,d106087,17719763
139,簽,asdzxc2988,17982646
140,愛幹又沒錢養 連套子的錢都捨不得買 可悲,qu1et,17640246
140,三刷！！！！,TheLTHLTH,17651201
155,安,as2330659,18416208
156,也生太多了吧~XDD,ivy86617,17900463
160,三刷,pkpk440666,17647956
162,超過十刷了...,tbyright,17707124
168,是有多會生啦,AlberQ,17634838
169,3刷,bonbonxsara,17716001
170,一月太多番可以刷了吧！,samlai0313,17668389
175,七刷,andytu0209,17645196
176,三刷,Jeremycmlin,17643598
176,這些小朋友我想帶回家（？,ZKDOOH094,18930559
178,紅字笑死,Sue950802,17834975
179,爸爸是要去領便當,hao890222,18942520
180,五刷簽ZZ,ocarina51006,17674175
181,艾爾迪亞五寶爸,pkpk440666,17648021
185,小孩子五官也太老臉XD,AngelaPenis,17646748
190,五寶爸XDDDDDDDDDDD,lucy42015,17767029
199,那個~ 一個可以頂兩年，5個也只夠10年耶 !,wuchanbin,18792532
205,進擊的PUI人 final season,realjayson,17680189
215,簽,terry94322,17642890
215,～,ttyun11,17745375
220,蟲爺,acewei9823,17644541
221,卡卡西的聲線,littletiger,17636395
223,真的很精彩QAQ,TheLTHLTH,17651204
227,去吃便當的那位笑死,wuarthur11,17642435
231,二刷被紅字笑死,cba444,17938813
235,我們是中華民國的新海軍,Apple885487,17671697
235,三民主義的新海軍,Apple885487,17671698
235,刷起來,ihabd666,17684868
237,看完下一集回來的,blitzkrieg00,17751267
237,都給我繼續吵 你們準備死爸了,abc29159599,19026415
239,絕對知道要有事發生的臉,gameboss11,17684509
248,簽,ABCD0909,17635886
259,聰明的一手,pw7q,17668065
264,2刷,beachisgreat,19234192
274,你爸死了,Cyujie153,19667895
280,水瀨祈？？,x0123456,17638522
291,主席! 主席! 主席!,a121472132,19295010
291,主席! 主席! 主席!  我們有請 主席!,a121472132,19295015
300,耶耶耶,sgagvv,17744992
300,刷,andyfish0925,19836154
302,生真多 這%了幾次,jukejuke0215,17662304
317,殺爸巨,Smaxin,19569913
325,吹,aa2754,18835765
354,讚喔,NickNick0226,17695773
367,爸爸我們喜歡4:58,wolf791113,17819188
370,好可愛,Raytsai0622,17648006
378,等等，這大女兒看起來17歲了吧,FGH52368,17835714
384,你女兒就交給我了,AlberQ,17634848
388,芬妮好可愛~,kanhsiangyun,19886054
396,臭沒爹的,momo56821,17667445
400,很會交配XDD,Qboyyaaa,19101776
401,有錢沒事就是要做愛阿,EddieProgram,18884610
415,母湯,NickNick0226,17695775
429,藍字感謝,chao0630,18150177
437,一個個的都是戰槌的備胎呢..,jj30371j26,18245992
438, 乾 他老婆也太老=   =......,eric59463,17733775
438,警告 本集大量不講武德,marcus90819,17736142
442,乾 我還以為是她老媽=   =......,eric59463,17733790
446,阿拿打,pkpk440666,17648032
452,太老了吧..以為是他媽,ropq258,17716168
455,卡卡西,Boo840422,17775522
456,可悲五寶爸,blitzkrieg00,17751269
465,Tony 蘿莉控,andy920213aa,17781113
467,0.0,f2995812,18188353
471,老婆也太老了吧= =,a2620217a,17651783
474,好好笑www,bonbonxsara,17716018
492,超老,anna80051443,18011736
504,阿嬤,Blue14,17980734
506,戴巴準備好了,black026,19155289
517,我以為是媽媽,Leaguo707,17637379
517,QAQ,olaf8940,18163672
528,年紀是不是差太多了？,magicsword,17793418
528,女生好辛苦，生那麼多難怪老成這樣QQ,Qboyyaaa,19101792
535,40中差不多就這樣,FGH52368,17835731
539,香吉士也太不違和,K10708105,18121481
541,前面就有提到他們早知道敵人已經混進來了阿,AlberQ,17634863
546,母子戀,kanhsiangyun,19886074
550,人生跑馬燈,Toast2021,18295773
550,超老,kilo0002,19087232
572,那是禰豆子嗎,a581526,19109402
575,要去車廠上班了,ian6981,17722791
575,為什麼妹妹穿的像女僕,lucy42015,17767057
589,不知不覺四刷了....,wangbrian,17648397
597,左送戰錘右宣戰,sisterniose4,17707671
610,傷心,NickNick0226,17695782
636,太原作畫風,wolf791113,17819097
655,然後就掰了~,ff2002999,17767210
657,lelelelelelelelelelelelelelelelelelelelelelelelelelelel,spicyvin65,19883287
685,地達羅？,h99168hair,17841255
691,微力微力拉进巨人嘴里,xt950820,17672859
735,這集二刷😍😍,irenefu1208,17689297
739,媽媽不要裝了,WTFmsg,19573418
787,原來都在意料中啊,pw7q,17668073
852,貓咪老師死了夏目怎麼辦,Shxxchyo,17672195
860,講天竺鼠的別亂好嗎  一群D能,jesus88517,17656646
868,簽,ndu9973,17635240
888,巨人演員訓練營,melody50124,18480356
912,前面有說在布置座位的時候就設計好了機關,AlberQ,17634904
925,好帥,ywlin2000,17657385
944,內閣總辭光線,leegun,17672412
954,一堆看到載具就高潮的小孩,babu90120,18145291
961,一直天竺鼠的真的可以先安靜,chocoball55,17688533
978,我靠，原來你們還是幫凶,pw7q,17668079
980,夏目友人帳,BTSBTS,17922511
998,5刷的+1,q00q0082,18292160
1000,一群跟風仔,cat2023,18245139
1009,72\7,candy3646802,17989818
1030,政變,tc0312,17745436
1041,111,b871003,17870510
1054,第5集沒看的，這就是「大掃除」,FGH52368,17835759
1065,唉巴哈彈幕素質⋯⋯真遺憾,Lucian0113,17839239
1085,水,a1989710,18471193
1093,笑死 天竺鼠的看到載具就高潮,babu90120,17815869
1097,八刷了,b27022602,18370177
1105,嗨,Stella920125,17661371
1125,大家好,good29932025,17739426
1188,A臉 : 我也為此而來,destiny77021,17643737
1211,左邊監視者,kevin45678,17688991
1217,5刷以上的+1,q00q0082,18292162
1233,讓,rido612,17639625
1238,ＭＵＳＥ,Joshua0329,17897976
1257,Haiyaa,pinky1229,19060101
1282,嘿,LoveKanon,18259298
1290,哈囉,Stella920125,17661375
1294,噁心的腳色,tp6rmp4cj,17708109
1334,屁孩還是乖乖去看鬼滅吧,ninneaa,17636828
1339,啥時有兵長～🥲🥲,momo940901,17882634
1356,學生是沒差 但都留一些有的沒的看了就無言,melody0517,17639063
1415,兵長沒來吧,G1023,19719571
1429,簽,a125935888,18485605
1465,國一度過,Jillian2021,17652264
1486,在屁股裡放火????抱歉日文太強peko,sisterniose4,17707713
1518,馬雷的敵人不都自己招惹的嗎?是在感嘆什麼?,a42658139,17934452
1526,110會考戰士+1,JunYi0326,17659936
1533,馬加特,Raytsai0622,17648020
1548,+1٩(•̤̀ᵕ•̤́๑),haes101035,18017317
1565,+1ε-(´∀｀; ),Gua0421qwq00,18219791
1570,顆顆,Zhengpinpin,17641895
1580,一直講就沒笑點了 而且很煩,Sue950802,17835024
1580,me to,KCHEGYSZ23,18900906
1586,要看天竺鼠就去看，別在這吵!,harly2,17711704
1590,110會考5C戰士在此,Yuyiiii107,18809160
1619,馬萊就是做人失敗才這樣,petrachen,19273712
1623,怎麼每一季考會考的都在留言,az98700,18826534
1631,黑暗兵法:公子獻頭,leegun,17672430
1640,嗨,Fingerwawa,17734033
1641,你各位留彈幕也不要擋字幕啊,ac0114,17769812
1660,可以不要一直講天竺鼠嗎,Lee996615,17677374
1683,不愧是敵陣的艾爾文，一樣鬼畜,FGH52368,17835787
1687,Ahoy!!!,rain60408,17645579
1693,好狠啊居然算計到這一步,pw7q,17668093
1705,嘻嘻要算計就大家一起死，連瑪雷也殺,freedom77777,17986355
1712,天竺鼠,ias25316,17714862
1720,內閣總辭,wresd,17700467
1722,自己不去攻擊會豎立那麼多敵人嗎,azsxd0202,17647205
1725,這個老闆我要,FGH52368,17711895
1740,。,Q123230905,17984602
1770,裁員計畫？,TERRY0725,18926723
1771,吃,AAA09220922,17777634
1773,看的到我打字的+2,q00q0082,18292167
1775,天竺鼠🥰,inuyasha411,19461200
1790,不想看彈幕直接關掉不就好了,kentsuei,18511245
1795,+2,yoosana99,19508181
1795,+2,Karen930808,19762422
1806,不要吵了，希望彈幕新增屏蔽功能,tina091503,17770821
1825, 威力導演= =,pkpk440666,17648131
1826,肉醬區,melody50124,18480381
1832,+2,leedo56,19412966
1854,A,yajuhahaha,19527831
1856,你配講這句話嗎？！惡魔！,pw7q,17668102
1857,你以為你站著就贏了嗎,WTFmsg,19573455
1858,章魚哥?,a8720807a3,17685154
1884,趁機酸,Smrl,17658238
1891,要提升艾爾迪亞人的地位卻要讓他們去死？,Josephtu178,17637274
1891,威力 你坐啊,Ueiedvh,19668571
1895,兵長,A29376628,19836933
1931,明知搞不定地鳴還硬要宣戰.導致滅亡的原兇,windcars,17649965
1935,可憐悲哀的宿命論，乾血緣屁事,Qboyyaaa,19101862
1942,什麼是所謂惡魔後裔，用出生決定人而已?,luky5232,18925933
1945,￼,zhang130,18896493
1968,並非硬要宣戰，而是不得已要這麼做,MURDER4444,18364076
1971,瑪雷因走向軍國主義道路導致樹立不少敵人,MURDER4444,18364095
1986,靠北，歪理,joe1001329,17636585
1994,巨人之力即將成為落伍的戰爭武器,MURDER4444,18364108
1995,對外跟對內講法當然要不一樣,jjpigpig,17640964
2023,在那之前需要加速發展科技的力量,MURDER4444,18364116
2024,載八的聲優 是卡卡西的聲優~~,zx800906,17662478
2045,拉拉拉,su0223,18668477
2055,可大多國家不會給瑪雷這樣的機會,MURDER4444,18364123
2060,戴巴的配音是卡卡西？,s20105889,17645784
2078,對阿除了卡卡西也有配夏目友人帳的貓咪老師,JoJonoDIO,17651720
2081,👁️🍆👁️,hdx941101,18683719
2084,因此奪回始祖行動成為首要計畫,MURDER4444,18364155
2087,笑死說彈幕素質差啊自己又不關,T1412,19554042
2095,嗯  這個時候你就別裝聖母了,cover543,17762019
2098,想用現在換取未來,kururuj,17647529
2102,始祖巨人乃是威嚇對立國家,MURDER4444,18364203
2132,使其無法輕易發動戰爭的毀滅性力量,MURDER4444,18364216
2139,B站更多屁孩吧...,heric2520,17637986
2139,天哪 也太多沒看懂的發言了吧,rockjeff0487,18198098
2144,酸戴巴的是不是巨人白看了,Laurance0626,17641288
2145,看完再酸好嗎,Kermitfrog,18693334
2147,不過戴巴這次宣戰似乎有其他用意,MURDER4444,18364165
2160,井上和彥好讚,miyaaa0512,17657992
2162,始祖力量的定位如同現實世界的熱核武器,MURDER4444,18364235
2165,也是卡茲的聲優,dinosaur1209,17694598
2169,为什么我打字没有上ˇ弹慕,q00q0082,18292172
2173,B站根本沒這一季好嗎 哪來的平行世界,cover543,17762035
2174,謝謝紅字的補充~,dingdingpig,18559331
2187,台灣沒封網，喜歡Ｂ站自己回去,lakewind,17634999
2249,太巴扣,pkpk440666,17677188
2257,閉嘴鼠粉 一天到晚刷 看了都煩,shiina112489,17771867
2264,比馬雷人還更不講人權我靠,pw7q,17668113
2265,戴巴你坐阿,DADAGIGI,17661825
2273,黃色頭髮的感覺都很聰明,O79378837749,18256240
2300,紫字這種水準就不用妄想和艾連一樣復仇了,G41mywife,18571012
2333,說個笑話 巴哈彈幕素質,tjfd00139,18629856
2350,嘻嘻你自打臉嗎,qa900530,19268167
2382,死去~,ff2002999,17767278
2410,虛偽 事到如今才這樣做,j771162001,17764748
2425,馬車這麼穩,Zzhiteng,18718649
2436,bgm好屌,willyfu0905,17921243
2449,沙沙給油,s5984102158,19747016
2465,馬車好穩,Dannyisme666,17812466
2485,我不入地獄 誰入地獄,lkk3337723,17643731
2502,bgm刷一波,gary831028gh,17858737
2505,一些4%仔怎一直崩潰,kvnicole,18821080
2519,B站更多中國仔,d900717,17649284
2535,我信你個鬼,mineral1009,17783759
2537,BGM 棒,a57188577,17861564
2542,推卸責任論垃圾到極點,hongjian97,17640691
2544,盛世美顏,MSLINmslin,17643735
2548,帕島瘋狗：艾爾文·史密斯,FGH52368,17835812
2550,.,EXSEXS,19713250
2557,...,SeraPh880202,18630017
2564,中國人就沒有自由阿，翻牆真辛苦,Qboyyaaa,19101957
2565,馬萊瘋狗：威利·戴巴,FGH52368,17835816
2570,天竺鼠車車,su0223,18668483
2595,世界上最黑暗的兵法，公子獻頭,andy212211,19012631
2603,紅色很兇哦ZZ,pkpk440666,17648163
2606,。。,S8801168000,17669438
2628,威利真的帥,poi333p,17656034
2637,註：那個小丑嘴兵長小朋友,d900717,17649314
2641,U Z R A !,morrisgo666,17687614
2652,那為什麼要犧牲站垂巨人阿,z16637b,19445826
2670,他誰啊？，好醜,cw961212,18092678
2683,7414,q00q0082,18292175
2686,戴巴的聲線跟貓咪老師的斑很像,Shxxchyo,17672232
2699,又是戴八 又是卡卡西 又是卡茲 真的猛,alstonlin101,17710232
2730,所以這算是苦肉計嗎,chris9789,17714058
2752,74147414,q00q0082,18292177
2775,酥酥咩～,lovelaowu,17635437
2776,巨人nb,morrisgo666,17687619
2790,太感人了,vivi99110,18014343
2798,天竺鼠的煩不煩可以閉嘴？,samchen92911,17695662
2800,開頭沒op必出大事,Yizan666,17802116
2819,我靠有這種決心用在這種地方,pw7q,17668122
2823,天竺鼠,ias25316,17714930
2841,ㄟ,Justin931209,17663736
2841,你好,Justin931209,17663741
2855,可以不要再刷天竺鼠車車了嗎有夠煩的,miyaaa0512,17657998
2883,目的把焦點移到島上.真猶你的,yy90309,18322695
2887,善用屏蔽,boy410050,17679236
2891,拉拉拉拉,morrisgo666,17687622
2894,心臟 沙沙給優,alstonlin101,17710239
2903,墮落了，這跟戰略己經無關，以棋換棋而己,chaska1225,17768942
2917,畫質還是不錯呀,monolulu,17690468
2920,風紀股長握手,liang30303bh,17975854
2936,交易,ABCD0909,17635956
2936,熬抗昂個個喔他的太,kcvmlcdd,17670760
2936,阿福是你？,johnyukito,17753796
2938,哞~~~~~~~~~,monicashih,18938083
2950,便當歡樂送,b27022602,18370206
2953,真美味,Harrison535,19760545
2954,你不說我還以為是初號機,L13245678,17709235
2958,RRRRRRRRRRRRRRRRRRRRR~,XCINDYCC14,18440282
2960,Discovery頻道,vivi99110,18014367
2962,麦的面微力,xt950820,17688347
2966,414 :D,ZAI241,19544333
2969,而我也 為此而來,kickkick54,17693174
2972,烏龍派出所的回來 別以為我沒看到Dcard！！！,james0618,17647155
2997,湯姆貓與潔莉鼠,cat821224,17655979
2997,咕嚕,a19960902,19881820
2998,公爵不是巨人 為什麼要吃他? 捏死就好啦,cover543,17762087
3000,合嘴沒聲音真的超怪！,MSLINmslin,17643766
3000,好ㄘ,Tank931004,17804222
3012,咕嚕，好吃,pw7q,17668431
3019,如果白字不是想劇透 那到底是要說給誰聽,miru5566,18021697
3021,好吃、但吃不飽,yachimi,17692062
3026,蓋倫想ㄘ誰就ㄘ誰 哪管他是不是巨人,miru5566,18021714
3028,好ㄘ,a121472132,19295031
3030,民眾:這4D真屌,nickcch,17673715
3032,有點可愛,night60628,17637748
3040,戴巴好好ㄘ,K10708105,18121570
3041,怎不咀嚼一下,pkpk440666,17677207
3047,喔喔喔喔喔喔喔喔喔喔,Justin931209,17663749
3059,卡迪那四重脆,fish941103,17722304
3065,往旁邊踩是要踩戴巴家的人嗎 還是他們沒來,MONKEYSUN123,18584558
3066,偷襲不講武德,Whity9448,17799191
3089,尖!叫!聲!,ases60909,17649882
3095,ㄏㄧㄚ弟～,zx11270210,17690868
3096,前方高能,hankcom,17675456
3101,嗨，我來了www,mm885213,17661869
3102,這一死向全世界宣戰,kbb37038106,18454102
3106,讓你們想起巨人的恐怖吧,asdf15429,18216850
3108,台下的人：請問這是演講安排的表演嗎？,zx790601,17870790
3110,艾主席:好吃,ff2002999,17767302
3127,主席～～～,Husky2333,17680938
3128,那一天，人們想起來被巨人支配的恐懼,giftgift,17641358
3130,靠杯這畫面超像惡靈古堡2開場動畫的殭屍啦,max8985862,17658204
3130,艾連是不是有一點...牙齦萎縮,kingajdn,19644202
3131,艾倫檳榔嘴,heyafan,17637479
3134,艾巨！好帥！,pw7q,17668127
3135,太帥...,wei50102,17703133
3135,那一天，人類回想起了在他們支配下的恐懼,lucy42015,17767129
3135,那天人類想起了被艾爾迪亞人支配的恐懼,Ueiedvh,19668624
3138,艾倫檳榔嘴,heyafan,17637485
3139,那一天人類第一次看到了,sisterniose4,17707792
3144,為什麼只有一隻眼睛是綠的啊,henry072250,18293600
3145,嘿嘿嘿,a19960902,19881831
3146,他另一顆眼睛盲啊,Jimmy90119,19619075
3149,金木,hank95920,19159836
3151,主席，您要不要看個眼科，感覺有點白內障喔,tom10622,18058317
3153,主席 : 各位安安,a581526,19109445
3155,白色惡魔,hackerlv,18879282
3159,大哥哥,andrew950311,17638420
3160,啦哩哩哩哩啦,Yuyiiii107,18809188
3160,啦啦啦啦啦啦啦啦啦啦啦,KCHEGYSZ23,18900963
3161,拉拉拉拉拉里拉 拉拉拉哩哩哩拉,morrisgo666,17687631
3164,Lalala...,azsxd0202,17647270
3165,爸爸發飆了！,allan198787,18013626
3170,乾，說大哥哥的給我過來，我保證不打死你,mm885213,17661893
3175,LinJeng2021/01/19,linjeng1127,17643001
3178,顏色沒有變色，可以自行拿兩個視窗比較,tankm1a1,17738567
3180,會唱一起唱 啦哩哩哩啦,melody0517,17657414
3182,拉,Justin931209,17663757
3182,白內障那個站住,K10708105,18121589
3183,刷一排拉拉哩啦 喇哩哩哩拉,wolf978,17701946
3198,霹靂卡霹靂拉拉 波波力那貝貝魯多,zxc90614,18121222
3200,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,dolphin128,17673208
3200,啦啦啦啦啦啦哩啦啦啦哩哩哩啦,Was65991cxz,19386586
3205,adiadidas,sagosago,17661791
3205,繼續灑毒,Tank931004,17804229
3208,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,Curtis0923,19236565
3211,拉拉拉拉拉阿拉拉,Re950115,17644632
3215,啦啦啦啦 啦啦哩啦 啦啦啦哩哩啦,jack10411,17653971
3215,太狠了,abc29159599,19026529
3217,啦啦啦啦啦啦啦哩拉拉啦小叮叮叮噹,Shang1228,18193567
3218,啦啦啦啦啦啦里拉薩拉莉莉莉啦,WTFmsg,19573504
3220,啦啦啦啦啦哩啦啦哩哩哩啦,chen0907,17696454
3220,拉里拉里拉拉拉拉,zhihao0418,17841477
3223,拉拉拉拉拉拉拉拉拉拉拉,danboruzhuh,17661150
3225,啦啦啦啦啦啦啦啦啦啦啦,sayyes86,17736594
3225,啦啦啦啦啦,tuohai,17756545
3225,啦啦啦啦啦哩啦啦哩哩啦,Q123230905,17984639
3225,啊啊啊啊啦啦啦哩啦,Yuyiiii107,18809194
3226,拉拉拉拉拉拉拉拉拉,x2181921819,17643419
3227,啦啦啦啦啦啦啦啦啦,Arthour,18214943
3229,拉哩哩哩拉,julie2006208,17657119
3230,啦啦啦啦,Qwerty5487,19031332
3232,啊啊啊啊,Ilvlii,18339986
3233,拉拉拉拉拉拉拉拉拉拉,xul4m4jo3,17766137
3234,拉拉拉哩拉哩拉拉拉哩拉,pkpk440666,17677212
3238,啦啦啦啦啦,JJleojack,17701142
3238,lalallalalalala,alexdan71727,18529802
3239,拉拉拉,midori2409,18481383
3240,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,navy542t,17676864
3240,檳榔嘴笑死,alstonlin101,17710249
3240,"全體起立,萊納繼續睡",ndsl619,17718048
3240,啦哩哩哩哩啦,Leeking1111,18016415
3240,啦啦啦啦啦,AA104007,18016548
3245,啦姬啦啦啦姬姬拉,we3132327,17730814
3246,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,EXSEXS,19713264
3247,啦哩哩哩啦,Ilwt10822437,17696116
3250,Adidas adidididas,Chris20212,17770669
3250,啦哩啦啦啦哩哩哩啦,Qa059382,17776321
3250,啦啦啦啦啦哩啦哩啦啦啦哩啦,fairy1999107,18628717
3250,啦哩哩哩啦,yoyo21155,19104978
3251,啦啦啦啦啦啦,Husky2333,17680948
3254,拉拉拉拉拉哩啦哩啦拉哩哩哩拉,lewy0407,17824997
3256,啦啦啦啦啦哩啦啦啦啦哩哩哩拉~~~,a29601462,18329936
3257,拉拉拉,MSLINmslin,17643775
3257,啦啦啦啦,SCP77,17649006
3258,啦啦啦啦啦啦啦啦,Winnie216,17645328
3259,啦啦啦啦啦哩啦啦哩哩哩啦,momo940901,17882850
3265,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,dolphin128,17673216
3265,ㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌ,dolphin128,17673218
3265,ㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌㄌ,dolphin128,17673223
3265,啦啦啦啦啦啦啦啦啦啦啦啦啦!,dolphin128,17673225
3265,拉哩哩哩拉,linkin5656,17750532
3266,ㄚㄚㄚ,Re950115,17644636
3266,拉拉拉拉拉拉拉,DDkaren,17784208
3269,哩哩哩啦啦,radseg,17638446
3270,77777777777777777777,ivan20001031,17635688
3272,拉拉拉拉拉拉來拉拉拉來了,bora55123123,17696910
3273,啦哩哩哩哩啦,Mikami678,17642871
3274,清起來！！！！！！,onepieceneo,18876279
3275,拉哩拉哩哩拉,bookwei96042,17642381
3275,那天人們想起了巨人的恐懼,James520egg,17765295
3276,拉拉拉拉拉拉拉,arazer1224,17798621
3277,開始拉了嗎,a40977524,17687736
3277,艾主席還是太嫩，竟然反被利用,Qboyyaaa,19102152
3280,普普普普普,jerry51311,18594492
3282,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦拉啦啦,lala9691115,18184369
3284,讚辣，開頭有夠屌,melody50124,17780376
3285,絕對不會跳過的op,a45600012,17635326
3285,小叮噹,chenyi7307,17696826
3286,lllllllllaaaa,alexdan71727,18529804
3291,戰槌帥炸!,asd38799178,17634993
3292,啦哩啦啦啦哩哩哩啦 啦哩啦啦啦哩哩哩啦,rexskyXXX,17678181
3295,啦啦啦啦啦,Toast2021,18295811
3295,啦啊啦啦,Chang0847,19180263
3300,靠背,a42737559,17690368
3305,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,EXSEXS,19713268
3311,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,york950209,18572970
3316,要怎么关弹幕？,q00q0082,18292180
3322,啦啦啦哩哩哩哩,rtyjkjk123,17643150
3322,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,xt950820,17688361
3323,777777777777,andy1204907,17855414
3324,啦哩哩哩啦,niteyne0118,18916828
3325,啦西啦西,Qa059382,17776330
3329,啦  哩啦  啦哩哩哩啦,tc1080404,19854441
3330,拉稀拉稀拉稀拉稀拉稀拉稀拉稀拉稀拉稀,dolphin128,17673238
3330,拉拉哩拉拉拉 哩拉哩拉,lala12062,17673646
3330,拉起來,qwe4486,19094768
3331,拉拉哩拉拉拉哩哩拉,owen0707,19781429
3335,台灣加油,z5375634,18439420
3344,拉哩拉拉哩拉,pkpk440666,17677216
3353,拉哩拉拉拉,DDkaren,17784211
3354,拉拉拉拉 拉拉拉拉,jgklogk,17658510
3355,Wee,Jeffery99818,19063699
3356,拉拉拉哩拉拉哩哩拉,bluespirit24,17669363
3359,顏色扁飽滿了 各位注意,pkpk440666,17648194
3360,ahoyyyyy,black0000000,17641963
3361,拉拉拉拉拉拉拉拉拉拉哩哩哩哩,K93062323,17743293
3364,拉拉拉拉拉拉哩哩哩哩拉,Nick0313,19387560
3365,每週一洗腦,Gua0421qwq00,18219824
3367,拉拉拉拉拉拉,MSLINmslin,17643779
3373,顏色是不是越來越多了,a26547533,18060580
3378,小叮噹,icedie0121,18206618
3378,拉拉里里拉,aa2754,18835912
3390,艾蓮什麼時候去的啊,Loni1470,17738284
3400,啦啦哩啦啦小叮噹～,Dawnliu9831,17661591
3403,拉拉,ABCD0909,17652366
3408,小叮噹,a91807205,17732447
3410,拉拉拉拉拉,lien4545,17759937
3413, 還敢下來啊冰鳥,bowen0701,17994275
3415,拉哩哩哩拉,jcshapa,17647166
3415,拉拉拉拉拉拉拉拉拉,a40977524,17687738
3418,艾倫的報仇剛剛好而已,tye08005252,17942904
3420,啦哩啦啦啦啦哩哩哩啦～,liang0922,18312559
3425,ㄗㄗㄗㄗㄗㄗㄗㄗㄗㄗㄗˊ,DBgotnosham1,18112569
3430,LA,nick1688pq,17644996
3431,救命好複雜,slg19990206,18307261
3431,lalililila,ZAI241,19544338
3437,拉先拉先,aa2754,18835915
3439,拉批批拉,asdzxc2988,17982793
3439,拉拉哩勒拉,z910076,18083995
3439,拉離拉離離離,vviiccttoorr,18128745
3440,啦啦啦啦啊,M946687,18690604
3459,拉拉拉拉,ABCD0909,17677158
3465,很好聽欸😛😛😛,ap840323,18575948
3467,喇舌喇舌拉拉拉拉拉,je7926,18162926
3480,啦哩哩哩啦,Doveing96,19198545
3494,lalalalalalalalililalalialialialialailailailailaillaki,spicyvin65,19883385
3497,OP顏色越來越鮮豔了,pkpk440666,17648200
3505,越聽越好聽,Curtis0923,19236575
3511,拉拉拉拉拉拉,z910076,18084000
3520,lalalaal,Ken91304,17642464
3525,This is my 雷絲襪,Goblin1,18126712
3533,這裡沒有空降,hgfd12000,17855592
