time,text,userid,danmu_sn
255,垃圾,happy910506,18413840
256,係經,andy3018,19710202
258,乾 垃圾 死賈碧!,v13467985,18299525
262,大叔QQ,GwenLiu,18327177
263,垃圾,night1144,18300514
263,殺人啦,wimpish591,18312569
267,這女的還是人嗎？連關心她的人都殺,Safina,18388121
276,準之巨人，每一擊都中頭，超準,qbp111,18299679
285,大家都在罵 好療癒(≖͈́ㅂ≖͈̀  ),ghost02525,19591835
286,她這招看來用上癮了,iamstudent,18300199
286,乾假幣給我死！,tina08180518,18302146
290,跑進來關心還殺...這人出了什麼問題...,Halladay911,18994069
291,去死。,wei2007112,18716248
291,這女的是惡麼吧...,mark18299,18764688
294,艾倫小時候也殺過人但假幣都是利用對方心軟,bluepooh713,18302241
295,賈碧真的不值得對她好,Ciaociao0129,18319787
297,死小孩！！！,Winnie0487,18385401
298,好耶 嘎碧好猛ㄟ,gjhk123456,18328557
300,賈碧掰🌚,ning941014,18705518
302,WTF ?,keroro88120,18328663
306,垃圾賈碧,w9a4y8n7e666,18325757
307,真的很討厭她,bluepooh713,18302250
307,真的很好笑，這都不會被處死，自家人都白死,ed011050,18329408
308,到底為甚麼要像個智障一樣開監牢的門,kk5820209,18316401
310,死軋逼,as124173233,18303117
315,利用同情心殺人！還殺一個關心她的人！,ruby201067a,18324265
320,嘎bitch,TW010278,18302030
320,敢！這樣賈碧還有人要保他嗎？該死的假幣,TERRY0725,18952897
322,要殺多少人,Huang1004,18303227
322,不得不說 這部刻劃小屁孩真的很深動,steve550910,19723233
323,"厲害蟲 
厲害！",joe1001329,18425606
327,可憐好心大叔,fish920224,18333099
328,假幣必須死,nba0123654,18307240
328,垃圾人啊 關心你還要被你捶死,eqig36259,18336141
329,垃圾欸,eli970725,18300783
329,NMSL GB,a26917405,18526156
330,賈bitch,Z0604zz,18310968
332,KILL,mtes4607,18299503
333,垃圾,coco487,18301816
335,新的戰鎚,gasdf44944,18658451
335,人家擔心你耶 ㄏㄏ,d01350272,19367755
336,賈碧去死啦,Thomas920624,18306225
336,7414,a33899850,19779097
339,幹賈碧去死,Wei950223,18529382
340,可以自殺嗎賈bitch,godziila,18602617
341,...,yi920414,18359442
342,我在螢幕前塊氣死了阿阿阿!,spicyvin65,19885321
345,垃圾,zerotwotw,18307073
348,賈碧不講5的,yujchen,18299950
353,對假幣心軟的人一堆都被她殺了，垃圾假幣,lusheep,18314459
357,賈碧目前殺的很多都是對她心軟的,Ciaociao0129,18318924
366,真的討厭她,jenny79716,18300835
366,其實艾倫不一定=賈碧,dean920622,18312668
366,艾倫是因為巨人的原因,dean920622,18312682
366,而賈碧只是一昧地看到就殺,dean920622,18312685
366,磚頭磚頭真很好玩,mn10303bb,18316589
375,你才是惡魔 垃圾,violet010413,19686654
376,垃圾,johnny159888,18428222
377,有趣喔,sean14251425,18421761
382,由此可見賈bitch一定得死,homyuh,18430500
383,乾,HJ1231,19783154
394,到底洗白她衝三小,Sarah1029,18312036
395,賈碧如果不是小孩  不知道死幾次了,Ciaociao0129,18318956
395,真的該死阿你賈碧,TERRY0725,18952922
396,假BITCH,c1995321,19261510
399, 被中共洗腦,zoe1007,18311327
400,艾倫怎麼能跟假幣相提並論,Fufuuu0503,18316313
400,垃圾,blackcat9456,19104604
406,死小孩,JackjacKk,18626282
407,你才是惡魔,a1475602001,18336278
410,你才是惡魔,ninaning0329,18301376
410,垃圾,tommy6689,18305567
410,賈碧是另類小粉紅,Wei950223,18529395
412,有夠垃圾,su20060402,18311701
413,可教化啦!!,lighter1614,18311540
414,垃圾,W74289,18401930
415,噁心,violet010413,19686642
420,這是人品問題了==,tina08180518,18302153
421,辣基,MissQiu,19909275
424,這部戲裡的小孩都好可怕,Valdrada,18425549
425,假幣在我心中沒有洗白的可能,Dreamy28,18302014
425,幹 好討厭賈碧,z0817,18549370
427,各位各位調查兵團都變巨人了啊！！！！！,zackdj159753,18497484
432,賈碧去死啦,cynthia1222,18417540
435,講的好像你不是惡魔一樣欸,gary123065,18299924
435,X......,FOXRAU,18302332
438,什麼鬼啊,Q14123579,18354867
439,從她嘴裡吐出的話真的很讓人不舒服,bluepooh713,18302297
439,不要這樣講，放到臺灣，可教化,andy3018,19710230
440,價碧真的熱色,amber3596,18430658
445,死小孩,violet010413,19686637
447,小粉紅假幣,Woody1010,18303482
447,假幣小粉,Justin94228,18700199
451,小粉紅與小天使之間的想法XD,a243455956,18478044
452,牆國人,ares770210,18323489
454,王八,olaf8940,18935000
456,你才是真正的惡魔 一直利用別人的慈悲殺人,aoiaoi0086,18377442
457,我要舔賈畢的痘痘,henry20411,18344167
460,賈碧:1.2.3.4.6(她不講5的),Allenlin1987,19670922
462,真的垃圾,faker0627,18322996
463,假幣必須死,abchoykxk099,18340235
465,==,asd736018,18300609
465,賈碧必須死,Allenppap,18301883
467,講的你不是惡魔(艾爾迪亞人)一樣,x035035x,18322045
468,洗腦了沒救的話 不就只能全殺光了嗎,halo2007,18312226
470,草你妹！甲B到底什麼時候死,realjayson,18425672
475,好想掐死這婊,aa22975118,18306198
485,幹今天開學,pan7455560,18316883
487,賈碧取==,Chang860708,18842700
495,假幣去死,ninaning0329,18301312
499,郭,a33899850,19779102
507,中共喔,auu0909,18304498
507,嘎逼被洗腦太久了，她還需要時間,homo760123,18536994
515,垃圾賈碧,Boris0408,18360086
517,萊納 你睡阿,ji3g4s06bp6,19201295
519,陪你過假日,kafy82514,18300686
519,萊納大肌肌,izaya0504,18310240
523,賈碧根本中共的==,Zha1324578,18308752
527,馬的假幣,IVY94522,18741917
528,可教化,j33132133,18318541
529,老公 （♡▽♡）,carter914791,18322876
529,小粉紅,npr286rx,18411260
530,主角,jeremy1231,18305481
535,嘎逼 臭bitch,wlobr183,18577816
540,艾爾迪亞人是惡魔，包含賈碧本人,satou922,18303942
546,你想要出門走走,aaccount,18316447
549,萊納好騷,nriviera,18307201
549,萊納你躺阿,s12030676667,18308176
549,萊納寶寶,j523281234,19098274
550,想和萊納老公瘋狂做❤️,Klaine1103,18478431
552,你醒拉,ses910114,18303241
554,很諷刺中共,Zha1324578,18308758
555,萊納你怎麼躺了 坐啊,Xhann626,18303564
557,開學了嗎？？,a89677467,18317204
565,萊納,ianyqw584,18314938
565,害羞~~~,chacomic,18326687
565,萊納你躺啊,XCINDYCC14,18478384
565,萊納五告乓<3,dingdingpig,18581041
566,被撿屍了,porkonrice,18958957
567,：忘了這堂課有點名,as085566as,18299502
582,草你們能不講兩岸了嗎？去看政論節目好不好,fonta1214,18377339
586,我愛賈碧 賈碧NO.1,jasonkidd63,18305879
587,此處有本,ivyfwerxa,18932455
592,也太多人叫假幣去死,gt910,18315601
592,垃圾假幣,JanAug,18347819
593,我來幫你吧 萊納,duhduh1018,18611688
596,萊納你醒啊,wimpish591,18312584
620,美堂蠻：,hokywrjjq,18305204
622,萊納內心：感覺肛門痛,Safina,18303811
652,覺青＝嘎必　明明這部就在講納粹,shan81215,18596623
671,弹幕怎么关,CsabaTsui,18317693
674,666,ABCD0909,18316420
687,萊納來坐,albert1201,18450026
705,被大家???,chacomic,18326689
709,全體起立！萊納坐下,j259120,18327949
710,啦啦啦啦小叮叮叮噹,ZAERT,18312354
711,2.39空投包,zx19921025,18307215
713,全體國民向艾主席敬禮,Disnox941025,18362411
715,萊納 你啦啊～,chowbear501,19032534
720,LinJeng2021/02/23,linjeng1127,18305476
729,拉拉拉拉拉拉拉,aa20060510,18300561
732,啦啦,QwQooplk,18315377
736,拉起來囉!,marcia961126,18302185
736,啦啦啦啦哩啦啦啦哩啦啦,mkps101058,18391039
739,拉拉拉拉哩拉拉拉,jerry921210,18312753
742,啦啦啦啦哩啦啦啦哩,Arthour,18340999
745,來 一起唱！,Yuyiiii107,18825474
746,啦啦啦啦啦啦,as085566as,18299511
747,啦起來,Ray96298117,18361577
750,啦啦啦啦啦啦,Wd1090,19398943
750,啦啦啦啦啦啦啦啦,weichelin,19782870
758,假幣>覺青,kf067874,18936247
760,啦啦啦啦,happy910506,18413857
762,lalalalallala,ses910114,18303256
767,ああああああああああああ,KCHEGYSZ23,18918963
768,拉拉拉拉拉拉拉拉拉拉拉,Dannny0913,18326205
768,拉拉拉拉拉拉啦,dolphin128,18379369
770,啦啦啦哩啦裡啦哩啦啦哩哩哩啦,asd9098511,18304886
770,啦啦啦啦啦啦啦啦啦啦啦啦啦啦,son961213,18769756
771,拉拉拉拉拉拉拉拉哩拉,k32436515,18326087
774,全體肅立!!!!!!!!!!!,dtyty1895,18559873
775,簽,borubonloves,18312491
776,拉拉拉拉啦哩啦哩哩哩啦,hokywrjjq,18305214
778,啦啦啦啦哩啦啦啦哩,DKLin0218,18413025
779,啦啦啦拉拉,huuuni78921,19735483
780,啦啦啦啦啦,sadhappygood,18307098
780,啦啦啦啦啦啦啦啦啦啦,yumiko543,18328463
780,啦啦啦啦啦啦啦啦啦啦,wasd920127,18385201
780,啦啦啦啦,AA104007,18404686
780,啦拉啦啦啦啦阿,Ww971024,18757369
783,啦啦啦啦啦啦啦啦啦啦啦,HsuChenKai,18321526
786,拉哩哩哩拉拉拉哩哩哩哩拉,inthefew0425,18479363
787,拉拉拉拉拉拉拉拉拉拉,auigl88522,18466920
787,啦啦啦啦啦啦哩啦啦啦哩哩哩哩啦~,XCINDYCC14,18478391
790,啦啦啦啦啦啊啦啦啦啦啦啦,aa22975118,18306212
790,啦啦哩哩啦,z45130892,18402297
792,拉拉拉拉,s910377wa,18305100
792,預備,linkin5656,18332528
793,拉拉拉搜拉哩哩哩啦,marcia961126,18302165
793,啦啦啦啦！,An960921,18477191
794,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,dolphin128,18379377
795,拉起來！,kevinyu1121,18301448
797,拉拉哩拉拉拉哩哩哩拉,jack831215,18311068
799,666,semisconalex,18312404
800,小丁丁噹,ZAERT,18312361
800,畫風好白霧阿,fwxy1818,18348169
800,啦啦啦啦啦啦哩啦,Wd1090,19398945
802,每周,Jerry34278,18302731
802,艾主席,blackcat9456,19104622
803,啦啦啦啦啦啦哩啦,F20080908,18316980
805,賈碧在垃圾桶,kennyhsu0614,18325381
805,啦啦哩啦 啦哩哩哩哩啦,Simon0417,18328607
805,啦啦哩啦啦啦啦啦哩哩哩哩,Yuyiiii107,18825476
809,啦啦啦啦啦啦啦啦啦啦啦啦,momo940901,18328063
810,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,ggg666jjj999,19547778
811,各位  為了主席獻上一曲 心臟 沙沙ㄟ唷,a121472132,19302575
811,各位 為了主席獻上國歌!!!!! 心臟喔 沙沙ㄟ唷,a121472132,19302591
812,1,dada74592,18315004
815,拉歐啊圓圓圓圓啊,jacky6520,18300378
815,啦哩哩哩啦,fairy1999107,18636217
815,ぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁ,Chrome0622,19865794
816,拉拉拉拉拉 拉哩拉 拉拉哩哩哩拉,kiki20080501,19899800
818,拉力啦啦啦力麗莉拉,f231006736,18350769
820,啦啦啦哩哩啦啦啦啦啦,h36361212,18301406
820,啦啦啦啦啦啊啦啦啦,Eason96822,19472754
822,唱起來,bonoking29,18309479
824,感謝字幕君,frr1122,18302226
825,啦啦啦啦啦啦哩哩啦哩哩哩啦,Wd1090,19398946
830,明天模考，我在這啦啦啦啦啦啦,CHAIYINGTSAI,18312867
830,好討厭賈碧喔天啊⋯,liam1994818,18546662
839,拉拉哩拉拉拉哩哩哩拉,vviiccttoorr,18319912
840,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,Alice339512,18302814
840,啦啦哩啦 小雞嗶嗶悠,kenlinas,18327901
840,啦啦哩啦啦啦哩哩哩啦,knight0120,18331353
840,全體肅立!!!!!,dtyty1895,18559903
844,拉拉拉拉拉拉拉,JackjacKk,18626289
848,啦啦啦啦啦啦啦啦啦啦,Alvin0822,18305593
850,拉哩哩哩拉,MaybeRabbit,18362685
850,啦啦啦啦啦啦啦啦哩啦,qazxsw1714,18548561
854,拉起來,a05014700266,18301995
854,啦啦啦啦啦啦啦,yuer1209,18686767
855,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,kenny681009,18312721
860,LA LALALALA,dolphin128,18379386
863,OP完整版已出 超香,as09358817,18305390
864,拉拉拉拉拉,radseg,18422647
865,拉拉拉拉拉拉拉,N20050725,18301432
865,顏色好漂亮！,jessieisfox,18659877
867,拉拉拉哩拉,blackcat9456,19104625
868,啦啦啦啦啦啦啦啦啦啦裡啦啦啦啦,Kazami1223,18336824
869,小揪揪等我,soma1001,18311351
877,1.75倍 很帶感,a2638,18409703
878,啦啦啦啦啦啦啦啦啦啦啦拉啦,Woody1010,18303508
878,~~~~~~~~~~~~~~~~~~~~~~~~~~~,a57188577,18306474
878,小叮叮噹,qa0912309057,18310228
878,阿嘎 我在這,linkin5656,18332534
880,啦啦啦啦啦啦,K520qq123,18369155
881,666666666666666666,d5528nnm,18375797
883,裡滴滴滴拉~~~,sekokawana,18331678
883,啦啦啦啦,anthony1211,19557851
884,lalallalalalalalala,ses910114,18303258
885,啦斯滴斯啦斯滴斯,himhamhum,18360210
887,拉哩哩哩拉,JJwang1995,18308475
888,拉拉拉拉哩哩哩拉拉拉,yjchen940307,18305286
888,拉吸 繼續拉~,DKLin0218,18413031
890,拉拉拉拉拉拉拉拉拉拉拉拉,su20060402,18311712
895,拉拉拉拉拉拉拉拉拉拉拉拉拉,Brandon0720,18354141
900,啦哩哩哩啦,hank94530704,18305678
900,啦啦啦啦啦啦啦,ryanok,18418897
901,R 一代一代一代一代,Bocheng0722,18299828
901,啦啦啦啦啦,Ray96298117,18361585
901,LALALALALALALLALALALALALLALALALALAL,zx123op50,18964773
902,拉拉哈畢拉～～～,angel761006,18300731
904,拉拉拉拉拉哩拉拉拉哩哩哩拉,kiki20080501,19899805
905,小叮叮叮噹,mascot950406,18313837
907,拉哩哩哩拉,v1010748,18306056
910,啦啦啦,you80743,18301919
910,拉哩哩拉,lhh,18310286
911,啦,k668811,18371770
912,喇舌喇舌拉拉拉拉拉,je7926,18609438
914,啦啦啦啦哩啦啦啦啦哩哩哩啦哩哩啦哩啦哩啦,phoebe813,18632500
915,哈哈,Chilung718,18364481
922,拉拉拉拉拉哩哩拉,r0920239139,18313099
923,拉哩哩拉拉拉拉拉拉,yuche210114,18664549
927,辣斯替斯辣斯替斯,ok930221,18373345
939,拉稀拉稀~ 拉到滴滴答,andy95175308,18301396
940,水位變高了...喔不是這一部,jeremy071883,18314768
942,啦啦哩啦 啦啦哩啦啦啦啦,lion08722001,18372461
947,拉哩拉 拉哩哩哩哩拉,linkin5656,18332531
950,啦啦啦啦啦,Jerry95713,18304070
950,拉拉拉拉拉拉拉拉,leo95217,19112532
953,啦啦啦啦拉拉,Chenchen277,18300265
955,啦啦啦啦啦啦啦,ruby201067a,18324272
955,顏色真的愈來愈鮮豔好猛,hayateli,18529474
956,啦啦啦阿拉拉阿啦啦啦,RELAX487,18854234
965,預備唱！！！,player0309,18327117
971,神,vvto12345,18584146
974,啦啦啦啦啦啦啦啦啦啦,anthony1211,19557855
975,啦啦啦啦啦啦啦啦啦啦啦啦,Yating24,18304186
979,瘋狂洗腦 拉拉哩拉拉拉哩哩哩拉,vviiccttoorr,18319918
1001,人生不簡單，生人很簡單,Kazami1223,18336829
1003,越聽越好聽欸這首歌,zyl0811,18430404
1006,開拉,xxx7162186,18324052
1012,啦啦啦啦啦啦,Aa0908873533,18320278
1015,喇哩喇喇,lucasbuu,18305400
1024,ko no dio da,Melton950817,18316050
1024,亞美蝶,Wesiey,18454928
1035,123,adam0103232,18337376
1040,呵呵,Chilung718,18364483
1040,拉哩哩哩拉拉哩哩哩拉,blackcat9456,19104633
1050,lalala,hsuchaohsi,18335765
1057,喇利拉拉裡裡裡啦,TT7890,18336424
1061,怎麼感覺顏色變多了？？有人發現嗎？？,Qwemobo,18381450
1070,拉拉拉拉拉,s910377wa,18305088
1071,看報,yjchen940307,18305291
1079,開學好可憐 我下禮拜才開學,CHT528990,18319329
1082,紅字笑死,ian6981,18300161
1083,那天人類想起了，巨人要完結的恐懼。,cat2023,18315031
1084,我我我,s910377wa,18305109
1086,啦哩哩哩啦,a36467141,18301749
1086,拉拉拉拉拉拉拉拉拉拉拉拉,eric3036,18433453
1088,拉拉拉拉拉拉啦拉拉拉,dolphin128,18379397
1090,哇係乃麟,Linxin0516,18305952
1095,童富麟生日快樂,op878787op,18321793
1098,あああああああああああああ,KCHEGYSZ23,18918973
1104,拉起來拉起來,sean30349,18654178
1107,啦啦啦啦啦啦啦啦,Ray96298117,18361603
1109,啦啦啦啦啦啦啦啦啦啦啦啦啦啦,Dannny0913,18326223
1110,德國的科學力是世界第一,asd9685740,18304528
1110,這煙霧其實也是劇透吧,takahashi131,18790494
1112,拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉,a33899850,19779454
1114,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,andy95175308,18301399
1114,啦啦啦啦啦啦啦啦啦啦啦啦啦,daniel940808,18311307
1114,拉拉拉拉拉拉拉,james9601132,18341778
1116,每週德意志閱兵(1/1),aaaaopst,18309771
1118,lalalala,hsuchaohsi,18335769
1143,他們頭都歪一邊怎麼看的到路？？？？,XCINDYCC14,18478403
1144, 懷疑不看字幕可以聽得懂歌詞嗎,bjackkk,18326038
1145,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,st0979919817,18315641
1145,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,sam24505347,18371996
1147,還敢坐在C位看啊,TastyTurtle,18302813
1148,每周落枕(1/1),Lukuiyi,18301159
1155,東吳高職代表la la la,cyr0210,18301092
1159,每周の子の子咒語,Jerry34278,18302744
1164,啦,a36467141,18301754
1164,拉拉拉,shuya851116,18441405
1170,拉哩哩哩拉,blackcat9456,19104642
1174,Lalalalalalalalalala,Z1000000,18300530
1177,ㄌㄨㄚ ㄌㄨㄧㄌㄚ,david960505,18325703
1179,拉拉拉哩,jo101508,18769197
1182,王韻歆我在這裡等你很久了,TastyTurtle,18302839
1185,東吳同校的你好👋,Q105368Erics,18303729
1185,拉拉力啦啦啦莉莉啦,Aa0908873533,18320288
1190,啦啦啦啦啦啦啦,EXSEXS,19724223
1191,中央電機代表唱國歌,Yusheng0520,18355923
1200,我抓著壓歲錢絞盡腦汁,XCINDYCC14,18478407
1218,學店仔閉嘴,Yusheng0520,18355928
1219,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,dolphin128,18379407
1229,拉拉拉拉拉拉拉拉拉拉拉,james9601132,18341782
1233,拉拉拉搜拉哩哩哩啦,marcia961126,18302205
1235,七彩的字幕,James960618,18385089
1240,啦啦啦啦,Chilung718,18364488
1244,簽,z30335838,18321413
1247,拉哩拉哩拉哩拉拉拉,andy95175308,18301401
1248,拉拉拉拉拉拉拉拉,kiki20080501,19899811
1252,拉拉拉拉拉拉拉拉,b07504059,18299582
1305,鄭餅昇明天要當兵請各位祝福他,linxuan0705,18307179
1310,拉斯踢,blackcat9456,19104652
1326,拉拉拉拉拉,dolphin128,18379413
1336,一代一代一代一代一代一代一代一代一代,lalala12,19285018
1343,拉拉拉拉拉拉啦啦啦啦啦,dolphin128,18379420
1344,拉哩哩哩拉,Z1000000,18300536
1344,1450 coming,channeldd,18302751
1349,回白字你狠角色,NBA135792468,18303048
1349,..,jackmikebill,18438481
1350,入伍＋１,jaxy0918,18302702
1360,拉斯梯斯,blackcat9456,19104656
1365,爆炸爆炸爆炸,kenny681009,18312734
1369, 拉拉拉哩哩,jo101508,18769201
1378,出社會才爽 上學多無聊,wdsae,18309832
1380,啦誰啦誰啦誰啦誰,s1010950429,19902309
1383,覆滅之後!,ndsl619,18376422
1385,高弘軒,tp6aup3xu3,18310377
1389,我要吃雞雞,henry20411,18344192
1390,卓峻愷嗨,ruby950712,18362888
1396,涅槃重生!,ndsl619,18376438
1399,拉拉哩拉拉拉哩哩拉,oop987ii,18310148
1410,真確之敵!,ndsl619,18376442
1418,開學了QQ,Emkookie,18369478
1419,你幾T的拉 ? 菜B巴,k2800618xyz,18303068
1424,被根植的难以相互理解。。。,kakoke521,18387396
1436,欸呢米！,TastyTurtle,18302849
1436,拉拉拉拉拉拉拉拉ㄌ,eric3036,18433472
1444,逢甲周湯豪簽到,wuandy303,18418719
1445,登登等等登登登,dolphin128,18379430
1445,我,JMSandy,19745936
1450,蟒蛇蟒蛇蟒蛇蟒蛇,aa515235,18337608
1455,哈哈哈哈哈哈,Chilung718,18364494
1461,拉哩拉拉哩哩哩拉,Z1000000,18300539
1467,我,XCINDYCC14,18478413
1467,啦哩哩哩拉,sean30349,18654181
1468,你各位有聽完整版嗎！,Zha1324578,18303982
1468,我,JJwang1995,18308478
1468,我,KCHEGYSZ23,18918986
1475,我,jack831215,18311080
1475,孩子是誰的？大聲講出來,a6514646811,19492615
1479, 拉拉哩哩,jo101508,18769203
1480,賈碧是誰的？❤️,Leofuh0726,18350528
1480,我,Eason96822,19472813
1488,我,kang990920,18328577
1489,假幣更像是被中國洗腦吧,enderhow,18315871
1490,我,sam24505347,18372005
1490,我的我的我的,happy910506,18413887
1491,我,as085566as,18299539
1492,賣我,dolphin128,18379433
1495,買我,TERRY0725,18952958
1497,賣我,XCINDYCC14,18478416
1499,買我,r12761276,18309554
1499,北七 不就是因為看到巨人最新才會覺得,halo2007,18312259
1499,把海的對面殺光就沒問題了,halo2007,18312262
1500,我,A576578,18300533
1500,我的我的我的我的,Simon0417,18328623
1502,我,f231006736,18350772
1502,買我,JMSandy,19745944
1505,賴我,z45130892,18402420
1506,我,f950112,18389547
1508,我,Ray96298117,18361645
1508,窩,JJwang1995,18372850
1510,我的我的我的我的,Yuyiiii107,18825490
1511,我的我的我的我的,su20060402,18311718
1512,賣我～,momo940901,18328076
1512,我的我的我的,gina980809,18693681
1515,我的我的我的,z0255226,18305501
1516, 賣我,kang990920,18328585
1519,我的我的我的我的,srpg99,18300707
1520,我的我的我的我的我的,x000000x,18832261
1526,買我,dolphin128,18379436
1530,誰放屁這麼臭？,jim940307,18300623
1530,我,HsuChenKai,18321532
1531,買我,XCINDYCC14,18478420
1534,不適開學了嗎 寒假特產怎麼還在==,Blackbearovo,18301778
1535,我的我的我的我的,h36361212,18301441
1535,買我,z328750,18305685
1537,我的 請準備,a05014700266,18302027
1540,賈碧是誰的？,Xhann626,18303616
1540,武德武德武德武德,negget22,18307568
1540,買我賣我,kenny681009,18312743
1540,賣～我,TERRY0725,18952962
1541,黃字先不要,night1144,18300594
1542,我的我的我的我的,CHT528990,18319359
1542,誰是雷姆,axdc744,18334035
1542,我的我的我的我的我的,KCHEGYSZ23,18918989
1543,罔腰肚子裡的孩子是誰的,v743888,18299468
1543,我,Kingiscute,18301576
1543,我的我的我的我的,wwd109,18309541
1544,我,Lukuiyi,18301185
1544,我的 我的 我的 我的,DKLin0218,18413045
1545,拉哩哩哩拉,ziyi223,18304800
1545,我的我的我的我的！,sadhappygood,18307107
1545,我的我的我的我的！,ksbrk819,18311925
1546,我的 我的 我的 我的,yoyotomqoo,18299804
1546,黃字真的先不要,night1144,18300606
1546,我的我的我的我的我的,Arthour,18341044
1546,我的我的我的我的,XCINDYCC14,18478429
1547,烏德 烏德 烏德 烏德 烏德 烏德,pkpk440666,18304486
1549,我的我的我的我的我的,Dannny0913,18326245
1550,我的我的我的我的我的,kang990920,18328599
1550,我的我的我的我的,linda0812,18397711
1550,我的我的,AA104007,18404716
1550,我的我的我的我的,TERRY0725,18952966
1551,我的我的我的我的,will20010919,18315976
1552,我的我的我的我的,hokywrjjq,18305232
1552,我的我的我的我的我的我的我的我的,jiahong6969,18367964
1553,我的,aaron930810,18299655
